"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"techmartbd","3D Border Frame16inch x 22inch - WBT019","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt019-deshibazaarbd---31-1638165811-1638165811-61a46d33b709a.webp","3d-border-frame16inch-x-22inch-wbt019-deshibazaarbd---31-1638165811-1638165811-61a46d33b709a.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT020","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt020-deshibazaarbd---32-1638165811-1638165811-61a46d33c8191.webp","3d-border-frame16inch-x-22inch-wbt020-deshibazaarbd---32-1638165811-1638165811-61a46d33c8191.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT021","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt021-deshibazaarbd---33-1638165811-1638165811-61a46d33d8905.webp","3d-border-frame16inch-x-22inch-wbt021-deshibazaarbd---33-1638165811-1638165811-61a46d33d8905.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT022","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt022-deshibazaarbd---34-1638165811-1638165811-61a46d33e884c.webp","3d-border-frame16inch-x-22inch-wbt022-deshibazaarbd---34-1638165811-1638165811-61a46d33e884c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT023","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt023-deshibazaarbd---35-1638165812-1638165812-61a46d3404879.webp","3d-border-frame16inch-x-22inch-wbt023-deshibazaarbd---35-1638165812-1638165812-61a46d3404879.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT024","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt024-deshibazaarbd---36-1638165812-1638165812-61a46d3415002.webp","3d-border-frame16inch-x-22inch-wbt024-deshibazaarbd---36-1638165812-1638165812-61a46d3415002.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT025","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt025-deshibazaarbd---37-1638165812-1638165812-61a46d34254ec.webp","3d-border-frame16inch-x-22inch-wbt025-deshibazaarbd---37-1638165812-1638165812-61a46d34254ec.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT026","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt026-deshibazaarbd---38-1638165812-1638165812-61a46d3435ade.webp","3d-border-frame16inch-x-22inch-wbt026-deshibazaarbd---38-1638165812-1638165812-61a46d3435ade.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT027","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt027-deshibazaarbd---39-1638165812-1638165812-61a46d3444ec1.webp","3d-border-frame16inch-x-22inch-wbt027-deshibazaarbd---39-1638165812-1638165812-61a46d3444ec1.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","3D Border Frame16inch x 22inch - WBT028","Piece","1","un-categorized","home-&-lifestyle","decor","","1160","0","","3d-border-frame16inch-x-22inch-wbt028-deshibazaarbd---40-1638165812-1638165812-61a46d345565c.webp","3d-border-frame16inch-x-22inch-wbt028-deshibazaarbd---40-1638165812-1638165812-61a46d345565c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch CNVS-T001","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-cnvs-t001-deshibazaarbd---158-1638165820-1638165820-61a46d3c02802.webp","triangle-canvas-48inch-x-30inch-cnvs-t001-deshibazaarbd---158-1638165820-1638165820-61a46d3c02802.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch CNVS-T002","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-cnvs-t002-deshibazaarbd---159-1638165820-1638165820-61a46d3c118e6.webp","triangle-canvas-48inch-x-30inch-cnvs-t002-deshibazaarbd---159-1638165820-1638165820-61a46d3c118e6.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch CNVS-T003","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-cnvs-t003-deshibazaarbd---160-1638165820-1638165820-61a46d3c20bd7.webp","triangle-canvas-48inch-x-30inch-cnvs-t003-deshibazaarbd---160-1638165820-1638165820-61a46d3c20bd7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TC-002","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tc-002-deshibazaarbd---161-1638165820-1638165820-61a46d3c2fd74.webp","triangle-canvas-48inch-x-30inch-tc-002-deshibazaarbd---161-1638165820-1638165820-61a46d3c2fd74.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TC-003","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tc-003-deshibazaarbd---162-1638165820-1638165820-61a46d3c3f5f7.webp","triangle-canvas-48inch-x-30inch-tc-003-deshibazaarbd---162-1638165820-1638165820-61a46d3c3f5f7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TC-005","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tc-005-deshibazaarbd---163-1638165820-1638165820-61a46d3c4e5d2.webp","triangle-canvas-48inch-x-30inch-tc-005-deshibazaarbd---163-1638165820-1638165820-61a46d3c4e5d2.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TC-010","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tc-010-deshibazaarbd---164-1638165820-1638165820-61a46d3c5e3d2.webp","triangle-canvas-48inch-x-30inch-tc-010-deshibazaarbd---164-1638165820-1638165820-61a46d3c5e3d2.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-01","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-01-deshibazaarbd---165-1638165820-1638165820-61a46d3c6e37c.webp","triangle-canvas-48inch-x-30inch-tcr-01-deshibazaarbd---165-1638165820-1638165820-61a46d3c6e37c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-02","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-02-deshibazaarbd---166-1638165820-1638165820-61a46d3c7cffe.webp","triangle-canvas-48inch-x-30inch-tcr-02-deshibazaarbd---166-1638165820-1638165820-61a46d3c7cffe.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-03","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-03-deshibazaarbd---167-1638165820-1638165820-61a46d3c8c14e.webp","triangle-canvas-48inch-x-30inch-tcr-03-deshibazaarbd---167-1638165820-1638165820-61a46d3c8c14e.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-04","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-04-deshibazaarbd---168-1638165820-1638165820-61a46d3c9b48c.webp","triangle-canvas-48inch-x-30inch-tcr-04-deshibazaarbd---168-1638165820-1638165820-61a46d3c9b48c.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-05","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-05-deshibazaarbd---169-1638165820-1638165820-61a46d3caa5d0.webp","triangle-canvas-48inch-x-30inch-tcr-05-deshibazaarbd---169-1638165820-1638165820-61a46d3caa5d0.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-06","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-06-deshibazaarbd---170-1638165820-1638165820-61a46d3cb9566.webp","triangle-canvas-48inch-x-30inch-tcr-06-deshibazaarbd---170-1638165820-1638165820-61a46d3cb9566.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Triangle canvas 48inch x 30inch TCR-09","Piece","1","un-categorized","home-&-lifestyle","decor","","2150","0","","triangle-canvas-48inch-x-30inch-tcr-09-deshibazaarbd---172-1638165820-1638165820-61a46d3cd73b8.webp","triangle-canvas-48inch-x-30inch-tcr-09-deshibazaarbd---172-1638165820-1638165820-61a46d3cd73b8.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-301","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-301-deshibazaarbd---72-1638165814-1638165814-61a46d3668084.webp","tecmart-bd-48inch-x-24inch-cnvs-301-deshibazaarbd---72-1638165814-1638165814-61a46d3668084.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-353","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-353-deshibazaarbd---73-1638165814-1638165814-61a46d3676a2d.webp","tecmart-bd-48inch-x-24inch-cnvs-353-deshibazaarbd---73-1638165814-1638165814-61a46d3676a2d.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
"techmartbd","Tecmart BD 48inch x 24inch CNVS-390","Piece","1","un-categorized","home-&-lifestyle","decor","","1680","0","","tecmart-bd-48inch-x-24inch-cnvs-390-deshibazaarbd---74-1638165814-1638165814-61a46d36875b7.webp","tecmart-bd-48inch-x-24inch-cnvs-390-deshibazaarbd---74-1638165814-1638165814-61a46d36875b7.webp","","","10","","10080","active","1","100","<p>PRODUCT DETAILS<br />Colours War, has been specializing in manufacturing premium picture frames and focus on every detail of design, material and production to explore perfect products. The purpose of Colours War is to provide you with premium products at affordable value. Colours War helps you to create a sweet home for your blank wall and premium decors. Colours War modern simple style picture frames will be ideal choices for you. Choose the frames you like and exert your imagination to decorate your home freely!<br />KEY FEATURE:<br />Size : 16&Prime; x 22&Prime; inch<br />Material : Inject Media Printed, Matte Laminated and Waterproof<br />Hanging system : Magic Tap<br />Frame Border : 3D Border<br />Board : High Quality Wood with Board<br />Style : Modern<br />Decoration : Living room, Office, Dinning room&nbsp;</p>","","","","","","",""
