"Product_Name","Image_Name","required_issue","business","unit","brand","category","sub_category","price"
"ALMER FLOOR CLEANER -ROSE 900ML","not found","0","0","0","0","0","0","0"
"AIWA 32Inch Smart LED TV  AW32K5JSB","not found","0","0","0","0","0","0","0"
"AIWA 40Inch Smart LED TV AW40K5JSB","not found","0","0","0","0","0","0","0"
"AIWA 43Inch 4K Smart LED TV AW43K11JSG","not found","0","0","0","0","0","0","0"
"AIWA 43Inch 4K Smart LED TV AW43DK11ASB","not found","0","0","0","0","0","0","0"
"AIWA 43Inch 4K Smart LED TV AW43DK11ASS","not found","0","0","0","0","0","0","0"
"AIWA 50Inch 4K Smart LED TV AW50K5JSS","not found","0","0","0","0","0","0","0"
"AIWA 55Inch 4K Smart LED TV AW55DK11LS","not found","0","0","0","0","0","0","0"
"AIWA 55Inch 4K Smart LED TV AW55K11JSB","not found","0","0","0","0","0","0","0"
"SAMSUNG N4010 - HD LED TV-32Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG J5008 - FULL HD LED TV-40Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU7700 - 4K UHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU8100 - 4K UHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU8000 - 4K UHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG T5500 - SMART FHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG T5700 - SMART FHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG TU7000 - 4K UHD LED TV-43Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG J5000 - FULL HD LED TV-48Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU9000 - 4K UHD LED TV-50Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU7700 - 4K UHD LED TV-50Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU7700 - 4K UHD LED TV-55Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU8000 - 4K UHD LED TV-60Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU9000 - 4K UHD LED TV-55Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU8000 - 4K UHD LED TV-55Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG TU8000 - 4K UHD LED TV-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU8000 - 4K UHD LED TV-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG TU7000 - 4K UHD LED TV-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU7000 - 4K UHD LED TV-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG AU7000 - 4K UHD LED TV-75Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG TU7000 - 4K UHD LED TV-75Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG TU8000 - 4K UHD LED TV-75Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG 55Q70T-QLED 4K-55Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG 55Q70A-QLED 4K-55Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG 65Q60R-QLED 4K-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG 65Q70T-QLED 4K-65Inch","not found","0","0","0","0","0","0","0"
"SAMSUNG 75Q70T-QLED 4K-75Inch","not found","0","0","0","0","0","0","0"
