"Product_Name","Image_Name","required_issue","un_business","un_vendor_price","un_unit","un_brand","un_category","un_sub_category","un_price","business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"Miyako BullDozer Mixer Grinder","not found","0","0","0","0","0","0","0","0","gadgethouse","Miyako BullDozer Mixer Grinder","Set","1","miyako","home-appliances","Small-Kitchen-Appliances","","3950","4650","0","","","","","TV & HOME APPLIANCES,TELEVISIONS,HOME AUDIO,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CARE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS","5","","","","active","1","20","","","","","","","",""
"Miyako Ezeemi Mixer Grinder & Blender 750 Watt India","not found","0","0","0","0","0","0","0","0","gadgethouse","Miyako Ezeemi Mixer Grinder & Blender 750 Watt India","Set","1","miyako","home-appliances","Small-Kitchen-Appliances","","3450","4450","0","","","","","TV & HOME APPLIANCES,TELEVISIONS,HOME AUDIO,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CARE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS","5","","","","active","1","20","","","","","","","",""
