"Product_Name","Image_Name","required_issue","business","unit","brand","category","sub_category","price"
"K&F Concept KF34.001 Ring Light with Phone Holder Clamp & Remote - Black","not found","0","0","0","0","0","0","0"
"SanDisk 64GB 170MB/s Extreme PRO 4K UHD Micro SDXC Memory Card with Adapter - Black","not found","0","0","0","0","0","0","0"
"RAY Active Sanitizing Hand Wash 50ml Marigold ( Pocket )","not found","0","0","0","0","0","0","0"
"kings sunflower oil- 5Li","not found","0","0","0","0","0","0","0"
"Daikin Air Conditioner FTL-12 1 Ton","not found","0","0","0","0","0","0","0"
"Daikin Air Conditioner FTL-24 2 Ton","not found","0","0","0","0","0","0","0"
"VISTA 32” BASIC LED TV","not found","0","0","0","0","0","0","0"
"VISTA 32” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"VISTA 32” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"VISTA 40” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"VISTA 40” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"VISTA 43” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"VISTA 43” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 24” BASIC LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 32” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 32” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 32” ANDROID DOUBLE GLASS","not found","0","0","0","0","0","0","0"
"LOTAAL 40” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 40” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 43” ANDROID SMART LED TV","not found","0","0","0","0","0","0","0"
"LOTAAL 43” ANDROID SMART VOICE CONTROL LED TV","not found","0","0","0","0","0","0","0"
"Rainbow Toilet Tissue white","not found","0","0","0","0","0","0","0"
"Rainbow Toilet Tissue Pink","not found","0","0","0","0","0","0","0"
"Rainbow Toilet Tissue Gold","not found","0","0","0","0","0","0","0"
"Rainbow 120 sheet Facial Tissue Box","not found","0","0","0","0","0","0","0"
"Rainbow 200 sheet Facial Tissue Box","not found","0","0","0","0","0","0","0"
"Rainbow 240 sheet Facial Tissue Box","not found","0","0","0","0","0","0","0"
"Rainbow Regular Paper Napkin","not found","0","0","0","0","0","0","0"
"Rainbow Premioum Paper Napkin (pack of 63 PCS)","not found","0","0","0","0","0","0","0"
"Rainbow wallet Tissue","not found","0","0","0","0","0","0","0"
"Rainbow Hand Towel 150 sheets","not found","0","0","0","0","0","0","0"
"Rainbow Hand Towel 200 sheets","not found","0","0","0","0","0","0","0"
"Rainbow Hand Towel 250 sheets","not found","0","0","0","0","0","0","0"
"Rainbow Kitchen Towel","not found","0","0","0","0","0","0","0"
"Rainbow 60 sheet Facial Tissue Box","not found","0","0","0","0","0","0","0"
"Pack of 5 Rim A4 Paper (65 GSM)
 (1 Rim=500 Paper)","not found","0","0","0","0","0","0","0"
"Pack of 5 Rim A4 Paper (80 GSM) (1 Rim=500 Paper)","not found","0","0","0","0","0","0","0"
