"Product_Name","Image_Name","required_issue","un_business","un_vendor_price","un_unit","un_brand","un_category","un_sub_category","un_price","business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"P47 Wireless Bluetooth Headphone Earphone with SD Card Slot","none","1","0",,"0","1","0","0","0","jfenterprise","P47 Wireless Bluetooth Headphone Earphone with SD Card Slot","Piece","1","","electronic-accessori","audio","","340","600","0","","","","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"QKZ DM9 Zinc Alloy HiFi Headhone","not found","0","0","0","0","0","0","0","0","jfenterprise","QKZ DM9 Zinc Alloy HiFi Headhone","Piece","1","un-categorized","electronic-accessori","audio","","410","600","0","","","","","electronic-accessor,audio","5","","","10080","active","1","20","","","","","","","",""
