"Product_Name","Image_Name","required_issue","un_business","un_vendor_price","un_unit","un_brand","un_category","un_sub_category","un_price","business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"Body Spray Marco  120ml Male","not found","0","0","0","0","0","0","0","0","fogg","Body Spray Marco  120ml Male","1","Piece","fogg","health-and-beauty-1","fragrances","",,"325","0","","","","","health-and-beauty-1,fragrances","10",,"","10080","active","1","100","<p>Product details of Fogg Perfumed Body spray (Marco) 120ml About FOGG FOGG is a product of Vini Cosmetics with a punch tagline of &Atilde;&cent;&Acirc;&Acirc;without gas body spray&Atilde;&cent;&Acirc;&Acirc; and &Atilde;&cent;&Acirc;&Acirc;again finished&Atilde;&cent;&Acirc;&Acirc;. It came with a basic USP of long lasting fragrance and guaranteeing 800 sprays for a single FOGG bottle. Businesses are successful if they prioritize consumer behavior and innovation. When all the Deodorants brands were coming with the same type of product, Vini cosmetics came up with a different type of product, a liquid based product instead of gas. FOGG understood this human behavior and delivered a product in Indian market with demonstrating this product with only liquid and no gas. FOGG, on the other hand was concentrating on more fragrances by keeping an image of cool and iconic brand. Specifications of Fogg Perfumed Body spray (Marco) 120ml</p>","","","","","","",""
"Body Spray Women Essence 120ml Female","not found","0","0","0","0","0","0","0","0","fogg","Body Spray Women Essence 120ml Female","1","Piece","fogg","health-and-beauty-1","fragrances","",,"325","0","","","","","health-and-beauty-1,fragrances","10",,"","10080","active","1","100","<p>Product details of Actions smart Updated Latest Body perfume party cent body spray Fo gg (Essence) used for Male/ boy&rsquo;s/ men/ gentleman/ Female/ lady/ girl&rsquo;s/ women - 120 ml It is very refreshing The day that will leave you smelling delicious Made In: United Arob Emirates Size: 120 ml Used For Unisex Oriental fragrance Long Lasting Fragrance Makes you feel refined as well as powerful</p>","","","","","","",""
