"Product_Name","Image_Name","required_issue","un_business","un_vendor_price","un_unit","un_brand","un_category","un_sub_category","un_price","business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"FLEXIBLE PERISTALTIC NIPPLE NURSING BOTTLE PP 160ML (S)","not found","0","0","0","0","0","0","0","0","micromedbangladesh","FLEXIBLE PERISTALTIC NIPPLE NURSING BOTTLE PP 160ML (S)","Piece","1","pigeon","baby-&-toddler-toys","mother-and-baby","",,"400","0","","","","","Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care","10",,"","10080","active","1","100","<p>Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care</p>","","","","","","",""
"PERISTALTIC NIPPLE SN GLASS BOTTLE 120ML","not found","0","0","0","0","0","0","0","0","micromedbangladesh","PERISTALTIC NIPPLE SN GLASS BOTTLE 120ML","Piece","1","pigeon","baby-&-toddler-toys","mother-and-baby","",,"750","0","","","","","Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care","10",,"","10080","active","1","100","<p>Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care</p>","","","","","","",""
"Milk Saver Pump","not found","0","0","0","0","0","0","0","0","micromedbangladesh","Milk Saver Pump","Piece","1","pigeon","baby-&-toddler-toys","mother-and-baby","",,"1000","0","","","","","Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care","10",,"","10080","active","1","100","<p>Health & beauty,Women's care,Family planning,Health care,Hair care,Body soaps & shower gels,Perfume,Sanitizer,Body scrubs & massage oils,Body moisturizers & sun care,Beauty tools,Makeup,Personal care,Skin care</p>","","","","","","",""
