business,name,unit, per_unit_value , brand ,category,sub_category,sub_category2,vendor_price,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,slug,sku,delivery_time,current_stock,enable_stock,shipping_charge,status,description,image1,image2,image3,image4,image5,image6
dreamelectronicsbd,VEZIO 32inch HD LED TV ,Piece,1,vezio,home-appliances,televisions,,13000,11000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO 32inch SMART HD LED TV 1GB 8GB,Piece,1,vezio,home-appliances,televisions,,15000,12800,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO 39inch  HD LED TV 1GB 8GB,Piece,1,vezio,home-appliances,televisions,,19500,17500,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO  40inch HD LED TV,Piece,1,vezio,home-appliances,televisions,,18500,16000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO 43inch SMART HD LED TV 1GB 8GB,Piece,1,vezio,home-appliances,televisions,,27500,22500,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO 55inch SMART HD LED TV 1GB 8GB,Piece,1,vezio,home-appliances,televisions,,56000,45000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,VEZIO 65inch SMART HD LED TV 1GB 8GB,Piece,1,vezio,home-appliances,televisions,,62000,55000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,MANGO 43inch MGF1 SMAR LED TV,Piece,1,mango,home-appliances,televisions,,32900,28500,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,MANGO 55inch MGF1 4K SMART LED TV,Piece,1,mango,home-appliances,televisions,,62900,49000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,MANGO 65inch MGF1 4K SMART LED TV,Piece,1,mango,home-appliances,televisions,,72000,61000,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
dreamelectronicsbd,MANGO 32inch MGN1,Piece,1,mango,home-appliances,televisions,,21900,17500,0,,,,,"TV & HOME APPLIANCES.TELEVISIONS,HOME AUDIO.\,TV ACCESSORIES & VIDEO DEVICE,LARGE APPLIANCES,SMALL KITCHEN APPLIANCES,COOLING & HEATING,FAN,VACUUMS & FLOOR CAE,IRONS & GARMENT STEAMERS,WATER PURIFIERS & FILTERS


",5,,,,50,1,,active,,,,,,,
