business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,vendor_price,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,slug,sku,delivery_time,current_stock,enable_stock,shipping_charge,status,description,image1,image2,image3,image4,image5,image6
gadgethouse,Nova NH 1207 Fan Room Heater,Piece,1,nova,home-appliances,cooling-&-heating,room-heaters,1000,1750,0,,,,,,5,,,,20,1,,active,<p><span>Brand: Nova<br />Power: 2000W<br />Overheat Protection<br />Auto-revolving Heater<br />Easy to use<br />High Quality Plastic<br />Coverage Area: 50 - 150 sq fit</span></p>,,,,,,
gadgethouse,Nova Electric Room Heater NH-1204 (1000-2000) Watts,Piece,1,nova,home-appliances,cooling-&-heating,room-heaters,1200,1900,0,,,,,,5,,,,20,1,,active,"<p><span>Package List<br />1 x Electric Heater Fan<br />1 x Instruction manualSpecification<br />Product Name:Heater Fan<br />Model:A73191<br />Size:26x23x12cm/10.23""x9.05""x4.72""<br />Color:White<br />Material:PP Polypropylene resin<br />Use voltage:220 - 240V<br />Rated power:1000 - 2000W<br />Power plug:EU PlugFeature<br />Fast heating,blowing comfortable hot air in 3 seconds.<br />Three-position design,You can blow the normal wind (windshield) according to your needs, or turn on the local electric heating wire (first gear) and all the electric heating wire (second gear).<br />Hard shell,not easy to damage.<br />The back protrusion prevents the object from obstructing the air inlet.<br />Using high-efficiency heating wire to heat up,the heating process will not be red due to high temperature,completely solve the safety hazard.Note<br />Do not cover the air inlet and outlet of the heater with items.<br />Do not pour liquid into the heater when using.<br />The first use of the warm air opportunity has a slight burning smell,which is produced by the oil in the heater.When you use it for the second time, you won`t have this taste</span></p>",,,,,,
gadgethouse,Nova NH-1206 Portable 2000 Watt Room Heater,Piece,1,nova,home-appliances,cooling-&-heating,room-heaters,1200,1690,0,,,,,,5,,,,20,1,,active,<p><span>Brand Nova<br />Product Category Adjustable Thermostat<br />Series NH-1206<br />Current Rating 2 Heat Setting<br />Indicator Power Indicator Light<br />Material High Quality Plastic<br />Colour Off White<br />Voltage 230/400 V Round Pin Plug<br />Capacity 1000w-2000w Adjustable<br />Protection Over Heat Protection / Safety Fuse Inside<br />Switch Protection Auto Tip-Over Switch Protection<br />Type Adjustable Moving Type<br />Package Contents 1 Pc Nova Electric Room Heater<br />Oscillation Wide Oscillation</span></p>,,,,,,
gadgethouse,Nova NH-1208 Room Heater 1800W,Piece,1,nova,home-appliances,cooling-&-heating,room-heaters,1500,2350,0,,,,,,5,,,,20,1,,active,"<p><span>Product Types: Room Heater<br />Brand: Nova<br />Model : NH-1208A<br />Heating Element: Ceramic<br />No. of Pins: 15<br />Body Materials: High Quality Plastic<br />Coverage Area: 50-150 sq ft<br />Climate Control: No<br />Number Of Heat Setting : 3<br />Heat Settings: 750W -1800W<br />Heat Modes: High, Low<br />Technology Used: Rota-matic swivel</span></p>",,,,,,
gadgethouse,Nova Room Heater NH-1209,Piece,1,nova,home-appliances,cooling-&-heating,room-heaters,1600,1925,0,,,,,,5,,,,20,1,,active,<span>Brand NovaProduct CategoryAdjustable ThermostatSeries NH-1209ACurrent Rating2 Heat SettingIndicatorPower Indicator Light MaterialPlastic &amp; Ceramic materialsColourDark AshVoltage 230/400 V Round Pin PlugCapacity 750w-1500w AdjustableProtectionOver Heat Protection / Safety Fuse InsideSwitch ProtectionAuto Tip-Over Switch ProtectionTypeAdjustable Moving TypePackage Contents1 Pc Nova Electric Room HeaterOscillationWide Angle Oscillation</span>,,,,,,
gadgethouse,Kemei KM-9020 Professional Hair Trimmer ,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,380,949,0,,,,,,5,,,,20,1,,active,"<span>High quality<br/>
It's available for rechargeable use<br/>
The adjustable clipping comb is applicable<br/>
Cutting length from 8 - 11 - 14 - 17 - 20mm<br/>
Just select the length as you want<br/>
It adopts the high-hardness hair clipper blades.<br/>
Super waterproof, super nice design<br/>
Cutting length control wheel<br/>
Fit for both baby, kids and adults<br/>
Cutting the hair just like combing the hair, quickly, easily and safe</span>",,,,,,
gadgethouse,Kemei KM-730 Low Noise Rechargeable Hair Clipper,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,380,1199,0,,,,,,5,,,,20,1,,active,"<span>High quality<br/>
It's available for rechargeable use<br/>
The adjustable clipping comb is applicable<br/>
Cutting length from 8 - 11 - 14 - 17 - 20mm<br/>
Just select the length as you want<br/>
It adopts the high-hardness hair clipper blades.<br/>
Super waterproof, super nice design<br/>
Cutting length control wheel<br/>
Fit for both baby, kids and adults<br/>
Cutting the hair just like combing the hair, quickly, easily and safe</span>",,,,,,
gadgethouse,Kemei KM-5017 Hair Trimmer Rechargeable Electric Hair Clipper&Trimmer,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,770,1590,0,,,,,,5,,,,20,1,,active,"<span>Hair Clipper bald-headed children electric hair trimmer mute real barber cutting Is simple, easy for a variety of styles, Use for any ages. Clever structural design and technology can be trimmed 3,6 and 9,12 mm style. Adopted the design,low noise during operation,very slim,but the baby to sleep for ahaircut. Titanium steel blade ade in Germany,professional bareheaded machine,not hurting scalp with hair residue of 0.2mm. The exclusive patent technology l-shaped cutting not hurting skin and without residue.</span>",,,,,,
gadgethouse,Kemei KM-3909 Trimmer - Silver,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,800,2499,0,,,,,,5,,,,20,1,,active,"<span>Hair Clipper bald-headed children electric hair trimmer mute real barber cutting Is simple, easy for a variety of styles, Use for any ages. Clever structural design and technology can be trimmed 3,6 and 9,12 mm style. Adopted the design,low noise during operation,very slim,but the baby to sleep for ahaircut. Titanium steel blade ade in Germany,professional bareheaded machine,not hurting scalp with hair residue of 0.2mm. The exclusive patent technology l-shaped cutting not hurting skin and without residue.</span>",,,,,,
gadgethouse,Kemei KM 9050 Trimmer ,Piece,1,kemei,health-and-beauty-1,men's-care-1,shaving-&-grooming,550,1500,0,,,,,,5,,,,20,1,,active,"<span>Smooth running<br/>
Easy to clean<br/>
Cutting lengths: 0.5 to 12 mm<br/>
1x AA 600 mAh battery (also usable with normal AA batteries)<br/>
Voltage / Power: 5V / 2Watt<br/>
Charging Time: 8 hours<br/>
Working Time: 40 mins<br/>
Wireless use<br/>
Stylish Top Design<br/>
Top quality<br/>
Color: brown,Silver<br/>
Dimensions: height 16.5 cm x width 4 cm</span>",,,,,,
