business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert,sku,delivery_time,status,enable_stock,current_stock,description,shipping_charge,image1,image2,image3,image4,image5,image6
discoveryproducts(bd)ltd,Donna Sofia Spaghetti Pasta 500gm,Gram,500,donna-sofia,groceries,snacks-and-instant-food,,135,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i0.3d62qDQkqDQkUu"">Product details of Donna Sofia Spaghetti Pasta 500gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Donna Sofia Spaghetti Pasta 500gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203430426_BD-1151467785</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">500gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
</ul>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Penne Pasta 500gm,Gram,500,donna-sofia,groceries,snacks-and-instant-food,,135,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,"<ul>
<li>DONNA SOFIA Penne Pasta 500gm.</li>
<li>Product Type: Pasta.</li>
<li>Weight: 500gm.</li>
<li>Healthy and delicious snacks.</li>
<li>Country of Origin: Egypt.</li>
</ul>",,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Elbow Pasta 500gm,Gram,500,donna-sofia,groceries,snacks-and-instant-food,,135,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,"<p>&nbsp;Brand: Donna Sofia &nbsp;</p>
<p>Product: Donna Sofia Snail Pasta&nbsp;</p>
<p>Quantity: &nbsp;500gm</p>
<p>Type: Pasta&nbsp;</p>
<p>Origin: Egypt &nbsp;</p>",,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Snail Pasta 500gm,Gram,500,donna-sofia,groceries,snacks-and-instant-food,,135,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,"<p>&nbsp;</p>
<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i1.4b4cFMTUFMTUcl"">Product details of Donna Sofia Snail Pasta 500gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Donna Sofia Snail Pasta 500gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203429651_BD-1151477005</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">500gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
</ul>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Fusilli Pasta 500gm,Gram,500,donna-sofia,groceries,snacks-and-instant-food,,135,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i1.753bERC6ERC6Qc"">Product details of Donna Sofia Fusilli Pasta 500gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Donna Sofia Fusilli Pasta 500gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203437147_BD-1151473560</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">500gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
</ul>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Penne Pasta 200gm,Gram,200,donna-sofia,groceries,snacks-and-instant-food,,100,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Donna Sofia Pasta Penne 200gm Buy 1 Get 1 free Specifications of Donna Sofia Pasta Penne 200gm Buy 1 Get 1 free Brand Donna Donna SKU 210962800_BD-1160862139 Capacity 200gm What&rsquo;s in the box Pasta</p>,,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Elbow Pasta 200gm,Gram,200,donna-sofia,groceries,snacks-and-instant-food,,100,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Donna Sofia Pasta Elbow 200gm (Buy 1 Get 1 Free) Specifications of Donna Sofia Pasta Elbow 200gm (Buy 1 Get 1 Free) Brand Donna Donna SKU 210972091_BD-1160853587 Country of Origin Egypt Food Type Dry What&rsquo;s in the box Pasta</p>,,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Snail Pasta 200gm,Gram,200,donna-sofia,groceries,snacks-and-instant-food,,100,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,<p>Product details of Donna Sofia Pasta Elbow 200gm (Buy 1 Get 1 Free) Specifications of Donna Sofia Pasta Elbow 200gm (Buy 1 Get 1 Free) Brand Donna Donna SKU 210972091_BD-1160853587 Country of Origin Egypt Food Type Dry What&rsquo;s in the box Pasta</p>,,,,,,,
discoveryproducts(bd)ltd,Donna Sofia Fusilli Pasta 200gm,Gram,200,donna-sofia,groceries,snacks-and-instant-food,,100,0,,,,,"groceries,snacks-and-instant-food",10,,4920,active,1,100,<p>roduct details of Donna Sofia Pasta fusilli 200gm ( Buy 1 Get 1 free ) Specifications of Donna Sofia Pasta fusilli 200gm ( Buy 1 Get 1 free ) Brand Donna Donna SKU 210971202_BD-1160857415 Food Type Dry What&rsquo;s in the box Pasta</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Smoth & Creamy 510 gm,Gram,510,discovery,groceries,breakfast,,460,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i0.1e82w471w47146"">Product details of Discovery Peanut Batter Smoth &amp; Creamy 510 gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Discovery Peanut Batter Smoth &amp; Creamy 510 gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203429691_BD-1151477120</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">510gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
</ul>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Chunky 510 gm,Gram,510,discovery,groceries,breakfast,,460,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i1.53189FqV9FqV6N"">Product details of Discovery Peanut Batter Chunky 510 gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Discovery Peanut Batter Chunky 510 gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203433452_BD-1151476275</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">510gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
</ul>
</div>
<div class=""box-content""><span class=""key-title"">What&rsquo;s in the box</span>
<div class=""html-content box-content-html"">Discovery Peanut Batter Chunky 510 gm</div>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Smoth & Creamy 340 gm,Gram,340,discovery,groceries,breakfast,,350,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,"<h2 class=""pdp-mod-section-title outer-title"" data-spm-anchor-id=""a2a0e.pdp.0.i0.7f20VpdYVpdYQl"">Product details of Discovery Peanut Batter Smoth &amp; Creamy 340 gm</h2>
<div class=""pdp-product-detail"" data-spm=""product_detail"">
<div class=""pdp-product-desc "">
<div class=""pdp-mod-specification"">
<h2 class=""pdp-mod-section-title "">Specifications of Discovery Peanut Batter Smoth &amp; Creamy 340 gm</h2>
<div class=""pdp-general-features"">
<ul class=""specification-keys"">
<li class=""key-li""><span class=""key-title"">Brand</span>
<div class=""html-content key-value"">No Brand</div>
</li>
<li class=""key-li""><span class=""key-title"">SKU</span>
<div class=""html-content key-value"">203431490_BD-1151469960</div>
</li>
<li class=""key-li""><span class=""key-title"">Capacity</span>
<div class=""html-content key-value"">340gm</div>
</li>
<li class=""key-li""><span class=""key-title"">Country of Origin</span>
<div class=""html-content key-value"">Other</div>
</li>
<li class=""key-li""><span class=""key-title"">Weight</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
<li class=""key-li""><span class=""key-title"">Pack Size</span>
<div class=""html-content key-value"">Not Specified</div>
</li>
</ul>
</div>
<div class=""box-content""><span class=""key-title"">What&rsquo;s in the box</span>
<div class=""html-content box-content-html"">Discovery Peanut Batter Smoth &amp; Creamy 340 gm</div>
</div>
</div>
</div>
</div>",,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Chunky 340 gm,Gram,340,discovery,groceries,breakfast,,350,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Discovery Peanut Batter Chunky 340 gm Specifications of Discovery Peanut Batter Chunky 340 gm Brand No Brand SKU 203430465_BD-1151467823 Capacity 340gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Peanut Batter Chunky 340 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Smoth & Creamy 227 gm,Gram,227,discovery,groceries,breakfast,,245,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Discovery Peanut Batter Smoth &amp; Creamy 227 gm Specifications of Discovery Peanut Batter Smoth &amp; Creamy 227 gm Brand No Brand SKU 203433456_BD-1151476278 Capacity 227gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Peanut Batter Smoth &amp; Creamy 227 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Peanut Batter Chunky 227 gm,Gram,227,discovery,groceries,breakfast,,245,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Discovery Peanut Batter Chunky 227 gm Specifications of Discovery Peanut Batter Chunky 227 gm Brand No Brand SKU 203429693_BD-1151477121 Capacity 227gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Discovery Peanut Batter Chunky 227 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Suger Free  Peanut Batter Smoth & Creamy 510 gm,Gram,510,discovery,groceries,breakfast,,520,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Discovery Suger Free Peanut Butter Smooth &amp; Creamy 340gm. Brand: Discovery. Product Type: Peanut Butter. Weight: 340 gm. Origin: U.S.A. Healthy and nutritious.</p>,,,,,,,
discoveryproducts(bd)ltd,Discovery Suger Free Peanut Batter Smoth & Creamy 340 gm,Gram,340,discovery,groceries,breakfast,,360,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Discovery Suger Free Peanut Butter Smooth &amp; Creamy 340gm. Brand: Discovery. Product Type: Peanut Butter. Weight: 340 gm. Origin: U.S.A. Healthy and nutritious.</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 80gm,Gram,80,aussiebee-honey,groceries,breakfast,,125,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 80gm Specifications of Aussiebee Natural Honey 80gm Brand No Brand SKU 203426980_BD-1151468831 Capacity 80gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 125gm,Gram,125,aussiebee-honey,groceries,breakfast,,190,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 125gm Specifications of Aussiebee Natural Honey 125gm Brand No Brand SKU 203432434_BD-1151475530 Capacity 125gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 250gm,Gram,250,aussiebee-honey,groceries,breakfast,,380,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 250gm Specifications of Aussiebee Natural Honey 250gm Brand No Brand SKU 203430438_BD-1151467792 Capacity 250gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 312gm,Gram,312,aussiebee-honey,groceries,breakfast,,420,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 312gm Specifications of Aussiebee Natural Honey 312gm Brand No Brand SKU 203434343_BD-1151474707 Capacity 312gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Natural Honey 312gm</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 375gm,Gram,375,aussiebee-honey,groceries,breakfast,,495,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 375gm Specifications of Aussiebee Natural Honey 375gm Brand No Brand SKU 203434344_BD-1151474708 Capacity 375gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 400gm,Gram,400,aussiebee-honey,groceries,breakfast,,545,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 400gm Specifications of Aussiebee Natural Honey 400gm Brand No Brand SKU 203438047_BD-1151472621 Capacity 400gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Natural Honey 400gm</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey  500gm (Apple),Gram,500,aussiebee-honey,groceries,breakfast,,660,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 500gm (Apple) Specifications of Aussiebee Natural Honey 500gm (Apple) Brand No Brand SKU 203434345_BD-1151474709 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Natural Honey 500gm (Apple)</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey  500gm (Jar),Gram,500,aussiebee-honey,groceries,breakfast,,660,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 500gm (Jar) Specifications of Aussiebee Natural Honey 500gm (Jar) Brand No Brand SKU 203433423_BD-1151476247 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Natural Honey 500gm (Jar)</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Orange Blossom Honey 500 gm,Gram,500,aussiebee-honey,groceries,breakfast,,890,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Orange Blossom Honey 500 gm Specifications of Aussiebee Orange Blossom Honey 500 gm Brand No Brand SKU 203432435_BD-1151475531 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Orange Blossom Honey 500 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 680gm,Gram,680,aussiebee-honey,groceries,breakfast,,880,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 680gm Specifications of Aussiebee Natural Honey 680gm Brand No Brand SKU 203427881_BD-1151463842 Capacity 680gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Aussiebee Natural Honey 680gm</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Natural Honey 1 kg,kg,1,aussiebee-honey,groceries,breakfast,,1320,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Aussiebee Natural Honey 1 kg Specifications of Aussiebee Natural Honey 1 kg Brand No Brand SKU 203435341_BD-1151470811 Capacity 1kg Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Aussiebee Organic Honey 500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1350,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC ACACIA HONEY 500gm Specifications of AUSSIE BEE ORGANIC ACACIA HONEY 500gm Brand No Brand SKU 203433425_BD-1151476248 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC ACACIA HONEY 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC RAW HONEY JAR 125gm,Gram,125,aussiebee-honey,groceries,breakfast,,425,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC RAW HONEY JAR 125gm Specifications of AUSSIE BEE ORGANIC RAW HONEY JAR 125gm Brand No Brand SKU 203430442_BD-1151467793 Capacity 125gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC RAW HONEY JAR 125gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC RAW HONEY JAR 250gm ,Gram,250,aussiebee-honey,groceries,breakfast,,800,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC RAW HONEY JAR 250gm Specifications of AUSSIE BEE ORGANIC RAW HONEY JAR 250gm Brand No Brand SKU 203430443_BD-1151467794 Capacity 250gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC RAW HONEY JAR 250gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC RAW HONEY JAR 500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1575,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC RAW HONEY JAR 500gm Specifications of AUSSIE BEE ORGANIC RAW HONEY JAR 500gm Brand No Brand SKU 203434349_BD-1151474710 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC CIDR MOUNTAIN HONEY  500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1450,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC CIDR MOUNTAIN HONEY 500gm Specifications of AUSSIE BEE ORGANIC CIDR MOUNTAIN HONEY 500gm Brand No Brand SKU 203431465_BD-1151469936 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC CIDR MOUNTAIN HONEY 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC GINGER HONEY  500gm ,Gram,500,aussiebee-honey,groceries,breakfast,,1450,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC GINGER HONEY 500gm Specifications of AUSSIE BEE ORGANIC GINGER HONEY 500gm Brand No Brand SKU 203426987_BD-1151468839 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC GINGER HONEY 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC BLACK FOREST HONEY 500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1575,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC BLACK FOREST HONEY 500gm Specifications of AUSSIE BEE ORGANIC BLACK FOREST HONEY 500gm Brand No Brand SKU 203428841_BD-1151471578 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC BLACK FOREST HONEY 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC ACACIA HONEY 500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1575,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC ACACIA HONEY 500gm Specifications of AUSSIE BEE ORGANIC ACACIA HONEY 500gm Brand No Brand SKU 203433425_BD-1151476248 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC ACACIA HONEY 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,AUSSIE BEE ORGANIC HONEY & COMB 500gm,Gram,500,aussiebee-honey,groceries,breakfast,,1675,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of AUSSIE BEE ORGANIC HONEY &amp; COMB 500gm Specifications of AUSSIE BEE ORGANIC HONEY &amp; COMB 500gm Brand No Brand SKU 203430446_BD-1151467796 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box AUSSIE BEE ORGANIC HONEY &amp; COMB 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 50gm,Gram,50,shefa'a-honey,groceries,breakfast,,70,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 50gm Specifications of Shefa'a Natural Honey 50gm Brand No Brand SKU 203426991_BD-1151468840 Capacity 50gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Shefa'a Natural Honey 50gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 100gm,Gram,100,shefa'a-honey,groceries,breakfast,,125,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 100gm Specifications of Shefa'a Natural Honey 100gm Brand No Brand SKU 203433429_BD-1151476265 Capacity 100gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Shefa'a Natural Honey 100gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 250gm,Gram,250,shefa'a-honey,groceries,breakfast,,295,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 250gm Specifications of Shefa'a Natural Honey 250gm Brand No Brand SKU 203432444_BD-1151475537 Capacity 250gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Shefa'a Natural Honey 250gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 375gm,Gram,375,shefa'a-honey,groceries,breakfast,,450,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 375gm Specifications of Shefa'a Natural Honey 375gm Brand No Brand SKU 203436220_BD-1151465969 Capacity 375gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Shefa'a Natural Honey 375gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 500gm,Gram,500,shefa'a-honey,groceries,breakfast,,575,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 500gm Specifications of Shefa'a Natural Honey 500gm Brand No Brand SKU 203436221_BD-1151465971 Capacity 500gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Shefa'a Natural Honey 500gm</p>,,,,,,,
discoveryproducts(bd)ltd,Shefa'a Natural Honey 1 Kg,Kg,1,shefa'a-honey,groceries,breakfast,,1125,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Shefa'a Natural Honey 1 Kg Specifications of Shefa'a Natural Honey 1 Kg Brand No Brand SKU 203437167_BD-1151473619 Capacity 1Kg Country of Origin Other Weight Not Specified Pack Size Not Specified</p>,,,,,,,
discoveryproducts(bd)ltd,Apis Himalaya Honey 50 gm,Gram,50,himalaya-honey,groceries,breakfast,,50,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 50 gm Specifications of Apis Himalaya Honey 50 gm Brand No Brand SKU 203434352_BD-1151474713 Capacity 50gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Apis Himalaya Honey 50 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Apis Himalaya Honey 80 gm,Gram,80,himalaya-honey,groceries,breakfast,,100,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 80 gm Specifications of Apis Himalaya Honey 80 gm Brand No Brand SKU 203434353_BD-1151474714 Capacity 80gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Apis Himalaya Honey 80 gm</p>,,,,,,,
discoveryproducts(bd)ltd,Apis Himalaya Honey 100 gm,Gram,100,himalaya-honey,groceries,breakfast,,100,0,,,,,"grocerie,breakfast",10,,4920,active,1,100,<p>Product details of Apis Himalaya Honey 100 gm Specifications of Apis Himalaya Honey 100 gm Brand No Brand SKU 203431469_BD-1151469940 Capacity 100gm Country of Origin Other Weight Not Specified Pack Size Not Specified What&rsquo;s in the box Apis Himalaya Honey 100 gm</p>,,,,,,,
