business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,vendor_price,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,slug,sku,delivery_time,current_stock,enable_stock,shipping_charge,status,description,image1,image2,image3,image4,image5,image6
rmtradinginternational,Oppo A54 6+128 Blue,Piece,1,oppo,electronics,mobile-and-gadgets,oppo,17800 ,18990 ,0,,,,,,5,,,,50,1,,active,"<table>
<tbody>
<tr>
<td><strong>First Release</strong></td>
<td>April 1, 2021</td>
</tr>
<tr>
<td><strong>Colors</strong></td>
<td>Crystal Black, Starry Blue</td>
</tr>
<tr>
<th>&nbsp; Connectivity</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Network</td>
<td>2G, 3G, 4G</td>
</tr>
<tr>
<td>SIM</td>
<td>Dual Nano SIM</td>
</tr>
<tr>
<td>WLAN</td>
<td>&nbsp;dual-band, Wi-Fi Direct, hotspot</td>
</tr>
<tr>
<td>Bluetooth</td>
<td>&nbsp;v5.0, A2DP, LE, aptX HD</td>
</tr>
<tr>
<td>GPS</td>
<td>&nbsp;A-GPS, GLONASS, BDS, Galileo</td>
</tr>
<tr>
<td>Radio</td>
<td>&nbsp;FM</td>
</tr>
<tr>
<td>USB</td>
<td>v2.0</td>
</tr>
<tr>
<td>OTG</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>USB Type-C</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>NFC</td>
<td>&nbsp;</td>
</tr>
<tr>
<th>&nbsp; Body</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Style</td>
<td>Punch-hole</td>
</tr>
<tr>
<td>Material</td>
<td>Glass front, plastic body</td>
</tr>
<tr>
<td>Water Resistance</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>Dimensions</td>
<td>163.6 x 75.7 x 8.4 millimeters</td>
</tr>
<tr>
<td>Weight</td>
<td>192 grams</td>
</tr>
<tr>
<th>&nbsp; Display</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Size</td>
<td>6.51 inches</td>
</tr>
<tr>
<td>Resolution</td>
<td>HD+ 720 x 1600 pixels (270 ppi)</td>
</tr>
<tr>
<td>Technology</td>
<td>IPS LCD Touchscreen</td>
</tr>
<tr>
<td>Protection</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>Features</td>
<td>Multitouch</td>
</tr>
<tr>
<th>&nbsp; Back Camera</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Resolution</td>
<td>Triple 13+2+2 Megapixel</td>
</tr>
<tr>
<td>Features</td>
<td>PDAF, LED flash, macro, depth, 1/3.06&Prime;, 1.12&micro;m, f/2.2 &amp; more</td>
</tr>
<tr>
<td>Video Recording</td>
<td>Full HD (1080p)</td>
</tr>
<tr>
<th>&nbsp; Front Camera</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Resolution</td>
<td>16 Megapixel</td>
</tr>
<tr>
<td>Features</td>
<td>F/2.0, 1/3.06&Prime;, 1.0&micro;m, HDR &amp; more</td>
</tr>
<tr>
<td>Video Recording</td>
<td>Full HD (1080p)</td>
</tr>
<tr>
<th>&nbsp; Battery</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Type and Capacity</td>
<td>Lithium-polymer 5000 mAh (non-removable)</td>
</tr>
<tr>
<td>Fast Charging</td>
<td>&nbsp;18W Fast Charging</td>
</tr>
<tr>
<th>&nbsp; Performance</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Operating System</td>
<td>Android 10 (ColorOS 7.2)</td>
</tr>
<tr>
<td>Chipset</td>
<td>Mediatek Helio P35 (12nm)</td>
</tr>
<tr>
<td>RAM</td>
<td>6 GB</td>
</tr>
<tr>
<td>Processor</td>
<td>Octa core, up to 2.35 GHz</td>
</tr>
<tr>
<td>GPU</td>
<td>PowerVR GE8320</td>
</tr>
<tr>
<th>&nbsp; Storage</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>ROM</td>
<td>128 GB</td>
</tr>
<tr>
<td>MicroSD Slot</td>
<td>Dedicated slot</td>
</tr>
<tr>
<th>&nbsp; Sound</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>3.5mm Jack</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>Features</td>
<td>Loudspeaker</td>
</tr>
<tr>
<th>&nbsp; Security</th>
<th>&nbsp;</th>
</tr>
<tr>
<td>Fingerprint</td>
<td>&nbsp;On the back</td>
</tr>
<tr>
<td>Face Unlock</td>
<td>&nbsp;</td>
</tr>
<tr>
<th>&nbsp; Others</th>
</tr>
<tr>
<td>Notification Light</td>
<td>&nbsp;</td>
</tr>
<tr>
<td>Sensors</td>
<td>Fingerprint, Accelerometer, Gyroscope, Proximity, E-Compass</td>
</tr>
<tr>
<td>Manufactured by</td>
<td>Oppo</td>
</tr>
<tr>
<td>Made in</td>
<td>Bangladesh</td>
</tr>
<tr>
<td>Sar Value</td>
</tr>
</tbody>
</table>",,,,,,
rmtradinginternational,Oppo A95 8+128 GB,Piece,1,oppo,electronics,mobile-and-gadgets,oppo,21470 ,22990 ,0,,,,,,5,,,,50,1,,active,"<table style=""width: 67.0534%; height: 1071px;"">
<tbody>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;""><strong>First Release</strong></td>
<td style=""width: 75.9462%; height: 18px;"">November 16, 2021</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;""><strong>Colors</strong></td>
<td style=""width: 75.9462%; height: 18px;"">Glowing Starry Black, Glowing Rainbow Silver</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Connectivity</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Network</td>
<td style=""width: 75.9462%; height: 18px;"">2G, 3G, 4G</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">SIM</td>
<td style=""width: 75.9462%; height: 18px;"">Dual Nano SIM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">WLAN</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;dual-band, Wi-Fi direct, Wi-Fi hotspot</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">Bluetooth</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;v5.0, A2DP, LE, aptX</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">GPS</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;A-GPS, GLONASS, GALILEO, BDS</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">Radio</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;FM</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">USB</td>
<td style=""width: 75.9462%; height: 18px;"">v2.0</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">OTG</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">USB Type-C</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">NFC</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Body</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Style</td>
<td style=""width: 75.9462%; height: 18px;"">Punch-hole</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Material</td>
<td style=""width: 75.9462%; height: 18px;"">Glass front, plastic body</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">Water Resistance</td>
<td style=""width: 75.9462%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Dimensions</td>
<td style=""width: 75.9462%; height: 18px;"">160.3 x 73.8 x 8 millimeter</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Weight</td>
<td style=""width: 75.9462%; height: 18px;"">175 grams</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Display</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Size</td>
<td style=""width: 75.9462%; height: 18px;"">6.43 inches</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Resolution</td>
<td style=""width: 75.9462%; height: 18px;"">Full HD+ 1080 x 2400 pixels (409 ppi)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Technology</td>
<td style=""width: 75.9462%; height: 18px;"">AMOLED Touchscreen</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 22.9292%; height: 21px;"">Protection</td>
<td style=""width: 75.9462%; height: 21px;"">✖</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Features</td>
<td style=""width: 75.9462%; height: 18px;"">Multitouch, 60Hz refresh rate</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Back Camera</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Resolution</td>
<td style=""width: 75.9462%; height: 18px;"">Triple 48+2+2 Megapixel</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Features</td>
<td style=""width: 75.9462%; height: 18px;"">PDAF, LED flash, f/1.7, 1/2.0&Prime;, 0.8&micro;m, depth, macro &amp; more</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Video Recording</td>
<td style=""width: 75.9462%; height: 18px;"">Full HD (1080p)</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Front Camera</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Resolution</td>
<td style=""width: 75.9462%; height: 18px;"">16 Megapixel</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Features</td>
<td style=""width: 75.9462%; height: 18px;"">Panorama, f/2.4, 1/3.06&Prime;, 1.0&micro;m &amp; more</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Video Recording</td>
<td style=""width: 75.9462%; height: 18px;"">Full HD (1080p)</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Battery</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 36px;"">
<td style=""width: 22.9292%; height: 36px;"">Type and Capacity</td>
<td style=""width: 75.9462%; height: 36px;"">Lithium-polymer 5000 mAh (non-removable)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Fast Charging</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;33W SuperVOOC 2.0 Fast Charging (54% in 30 minutes)</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Performance</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Operating System</td>
<td style=""width: 75.9462%; height: 18px;"">Android 11 (ColorOS 11.1)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Chipset</td>
<td style=""width: 75.9462%; height: 18px;"">Qualcomm Snapdragon 662 (11 nm)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">RAM</td>
<td style=""width: 75.9462%; height: 18px;"">8 GB</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Processor</td>
<td style=""width: 75.9462%; height: 18px;"">Octa core, up to 2.0 GHz</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">GPU</td>
<td style=""width: 75.9462%; height: 18px;"">Adreno 610</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Storage</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">ROM</td>
<td style=""width: 75.9462%; height: 18px;"">128 GB</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">MicroSD Slot</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;Dedicated slot</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Sound</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">3.5mm Jack</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Features</td>
<td style=""width: 75.9462%; height: 18px;"">Loudspeaker</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Security</th>
<th style=""width: 75.9462%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Fingerprint</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;In-display (optical)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Face Unlock</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 22.9292%; height: 18px;"">&nbsp; Others</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Notification Light</td>
<td style=""width: 75.9462%; height: 18px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Sensors</td>
<td style=""width: 75.9462%; height: 18px;"">Fingerprint, Accelerometer, Gyroscope, Proximity, E-Compass</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Manufactured by</td>
<td style=""width: 75.9462%; height: 18px;"">Oppo</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Made in</td>
<td style=""width: 75.9462%; height: 18px;"">Bangladesh</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 22.9292%; height: 18px;"">Sar Value</td>
</tr>
</tbody>
</table>",,,,,,
rmtradinginternational,Oppo F17 Pro Matte Black,Piece,1,oppo,electronics,mobile-and-gadgets,oppo,24250 ,25990 ,0,,,,,,5,,,,50,1,,active,"<table style=""width: 72.1578%; height: 1054px;"">
<tbody>
<tr style=""height: 1px;""></tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;""><strong>First Release</strong></td>
<td style=""width: 77.5924%; height: 18px;"">September 7, 2020</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;""><strong>Colors</strong></td>
<td style=""width: 77.5924%; height: 18px;"">Magic Blue, Matte Black, Metallic White</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Connectivity</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Network</td>
<td style=""width: 77.5924%; height: 18px;"">2G, 3G, 4G</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">SIM</td>
<td style=""width: 77.5924%; height: 18px;"">Dual Nano SIM</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">WLAN</td>
<td style=""width: 77.5924%; height: 18px;"">&nbsp;dual-band, Wi-Fi direct, Wi-Fi hotspot</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Bluetooth</td>
<td style=""width: 77.5924%; height: 18px;"">&nbsp;v5.0, A2DP, LE</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">GPS</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;A-GPS, GLONASS, GALILEO, BDS</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Radio</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;FM</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">USB</td>
<td style=""width: 77.5924%; height: 18px;"">v2.0</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">OTG</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">USB Type-C</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Body</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Style</td>
<td style=""width: 77.5924%; height: 18px;"">Double Punch-hole</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Material</td>
<td style=""width: 77.5924%; height: 18px;"">Corning Gorilla Glass 3+ front, plastic body</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Water Resistance</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Dimensions</td>
<td style=""width: 77.5924%; height: 18px;"">160.1 x 73.8 x 7.5 millimeter</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Weight</td>
<td style=""width: 77.5924%; height: 18px;"">164 grams</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Display</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Size</td>
<td style=""width: 77.5924%; height: 18px;"">6.43 inches</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Resolution</td>
<td style=""width: 77.5924%; height: 18px;"">Full HD+ 1080 x 2400 pixels (408 ppi)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Technology</td>
<td style=""width: 77.5924%; height: 18px;"">Super AMOLED Touchscreen</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Protection</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;Corning Gorilla Glass 3+</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Features</td>
<td style=""width: 77.5924%; height: 18px;"">Multitouch, 60Hz refresh rate</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Back Camera</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Resolution</td>
<td style=""width: 77.5924%; height: 18px;"">Quad 48+8+2+2 Megapixel</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Features</td>
<td style=""width: 77.5924%; height: 18px;"">PDAF, LED flash, 119&ordm; ultrawide, depth, macro &amp; more</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Video Recording</td>
<td style=""width: 77.5924%; height: 18px;"">Ultra HD 4K (2160p), gyro-EIS</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Front Camera</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Resolution</td>
<td style=""width: 77.5924%; height: 18px;"">16+2 Megapixel</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Features</td>
<td style=""width: 77.5924%; height: 18px;"">HDR, depth sensor &amp; more</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Video Recording</td>
<td style=""width: 77.5924%; height: 18px;"">Full HD (1080p)</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Battery</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 36px;"">
<td style=""width: 21.3072%; height: 36px;"">Type and Capacity</td>
<td style=""width: 77.5924%; height: 36px;"">Lithium-polymer 4000 mAh (non-removable)</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Fast Charging</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;30W Fast Charging: VOOC 4.0 (50% in 30 min, 100% in 53 min)</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Performance</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Operating System</td>
<td style=""width: 77.5924%; height: 18px;"">Android 10 (ColorOS 7.2)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Chipset</td>
<td style=""width: 77.5924%; height: 18px;"">Mediatek Helio P95 (12 nm)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">RAM</td>
<td style=""width: 77.5924%; height: 18px;"">8 GB</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Processor</td>
<td style=""width: 77.5924%; height: 18px;"">Octa core, up to 2.2 GHz</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">GPU</td>
<td style=""width: 77.5924%; height: 18px;"">PowerVR GM9446</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Storage</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">ROM</td>
<td style=""width: 77.5924%; height: 18px;"">128 (UFS 2.1)</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">MicroSD Slot</td>
<td style=""width: 77.5924%; height: 18px;"">&nbsp;Dedicated slot</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Sound</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">3.5mm Jack</td>
<td style=""width: 77.5924%; height: 18px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Features</td>
<td style=""width: 77.5924%; height: 18px;"">Loudspeaker</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Security</th>
<th style=""width: 77.5924%; height: 18px;"">&nbsp;</th>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Fingerprint</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;In-display (optical)</td>
</tr>
<tr style=""height: 21px;"">
<td style=""width: 21.3072%; height: 21px;"">Face Unlock</td>
<td style=""width: 77.5924%; height: 21px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<th style=""width: 21.3072%; height: 18px;"">&nbsp; Others</th>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Notification Light</td>
<td style=""width: 77.5924%; height: 18px;"">&nbsp;</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Sensors</td>
<td style=""width: 77.5924%; height: 18px;"">Fingerprint, Accelerometer, Gyroscope, Proximity, E-Compass</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Manufactured by</td>
<td style=""width: 77.5924%; height: 18px;"">Oppo</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Made in</td>
<td style=""width: 77.5924%; height: 18px;"">Bangladesh</td>
</tr>
<tr style=""height: 18px;"">
<td style=""width: 21.3072%; height: 18px;"">Sar Value</td>
</tr>
</tbody>
</table>",,,,,,
