"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"acielectronics","Panasonic Air Conditioner CS-CU-RV12WKY-81","Piece","1","panasonic","home-appliances","cooling-&-heating","","50400","56000","1","","panasonic-air-conditioner-cs-cu-rv12wky-81-deshibazaarbd---7-1639571545-1639571545-61b9e05904f27.webp","panasonic-air-conditioner-cs-cu-rv12wky-81-deshibazaarbd---7-1639571545-1639571545-61b9e05904f27.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Air Conditioner CS-CU-RV18WKY-81","Piece","1","panasonic","home-appliances","cooling-&-heating","","62100","69000","1","","panasonic-air-conditioner-cs-cu-rv18wky-81-deshibazaarbd---8-1639571545-1639571545-61b9e05911243.webp","panasonic-air-conditioner-cs-cu-rv18wky-81-deshibazaarbd---8-1639571545-1639571545-61b9e05911243.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Air Conditioner CS-CU-RV24WKY-81","Piece","1","panasonic","home-appliances","cooling-&-heating","","71100","79000","1","","panasonic-air-conditioner-cs-cu-rv24wky-81-deshibazaarbd---9-1639571545-1639571545-61b9e0591d8ea.webp","panasonic-air-conditioner-cs-cu-rv24wky-81-deshibazaarbd---9-1639571545-1639571545-61b9e0591d8ea.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Air-Conditioner CS-C28PKH+H","Piece","1","panasonic","home-appliances","cooling-&-heating","","121500","135000","1","","panasonic-air-conditioner-cs-c28pkhh-deshibazaarbd---10-1639571545-1639571545-61b9e0592a09b.webp","panasonic-air-conditioner-cs-c28pkhh-deshibazaarbd---10-1639571545-1639571545-61b9e0592a09b.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Air-Conditioner CS-S18PKH+H","Piece","1","panasonic","home-appliances","cooling-&-heating","","91350","101500","1","","panasonic-air-conditioner-cs-s18pkhh-deshibazaarbd---11-1639571545-1639571545-61b9e05936048.webp","panasonic-air-conditioner-cs-s18pkhh-deshibazaarbd---11-1639571545-1639571545-61b9e05936048.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Air-Conditioner CS-S24PKH+H","Piece","1","panasonic","home-appliances","cooling-&-heating","","101700","113000","1","","panasonic-air-conditioner-cs-s24pkhh-deshibazaarbd---12-1639571545-1639571545-61b9e05941e8a.webp","panasonic-air-conditioner-cs-s24pkhh-deshibazaarbd---12-1639571545-1639571545-61b9e05941e8a.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Mixer Grinder MX-AC300","Piece","1","panasonic","home-appliances","Small-Kitchen-Appliances","","864000","9000","1","","panasonic-mixer-grinder-mx-ac300-deshibazaarbd---16-1639571545-1639571545-61b9e05976e85.webp","panasonic-mixer-grinder-mx-ac300-deshibazaarbd---16-1639571545-1639571545-61b9e05976e85.webp","","home-appliance,Small-Kitchen-Appliances","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Mixer Grinder MX-AC400","Piece","1","panasonic","home-appliances","Small-Kitchen-Appliances","","11040","11500","1","","panasonic-mixer-grinder-mx-ac400-deshibazaarbd---17-1639571545-1639571545-61b9e05985bfd.webp","panasonic-mixer-grinder-mx-ac400-deshibazaarbd---17-1639571545-1639571545-61b9e05985bfd.webp","","home-appliance,Small-Kitchen-Appliances","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Mirco Oven NN-GT342","Piece","1","panasonic","home-appliances","large-appliances","","12870","16500","1","","panasonic-mirco-oven-nn-gt342-deshibazaarbd---15-1639571545-1639571545-61b9e05967a9b.webp","panasonic-mirco-oven-nn-gt342-deshibazaarbd---15-1639571545-1639571545-61b9e05967a9b.webp","","home-appliance,large-appliances","10","","","10080","active","1","100","","","","","","","",""
"acielectronics","Panasonic Home Shower DH-3RL1","Piece","1","panasonic","home-appliances","cooling-&-heating","","11520","12000","1","","panasonic-home-shower-dh-3rl1-deshibazaarbd---14-1639571545-1639571545-61b9e0595ab3b.webp","panasonic-home-shower-dh-3rl1-deshibazaarbd---14-1639571545-1639571545-61b9e0595ab3b.webp","","home-appliances,cooling-&-heating","10","","","10080","active","1","100","","","","","","","",""
