"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"mssumaiyarice","Rashid Special Minikat (25kg)","1","Packet","rashid-group","groceries","cooking-items","rice","1480","1675","0","","rashid-special-minikat-25kg-deshibazaarbd---17-1641382008-1641382008-61d58078c6dd4.webp","rashid-special-minikat-25kg-deshibazaarbd---17-1641382008-1641382008-61d58078c6dd4.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Rashid Special Minikat (50kg)","1","Packet","rashid-group","groceries","cooking-items","rice","2870","3200","0","","rashid-special-minikat-50kg-deshibazaarbd---18-1641382009-1641382009-61d580791a6ff.webp","rashid-special-minikat-50kg-deshibazaarbd---18-1641382009-1641382009-61d580791a6ff.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Shagor pecial Minikat (25kg)","1","Packet","sagar-rice","groceries","cooking-items","rice","1550","1700","0","","shagor-pecial-minikat-25kg-deshibazaarbd---19-1641382009-1641382009-61d5807963c62.webp","shagor-pecial-minikat-25kg-deshibazaarbd---19-1641382009-1641382009-61d5807963c62.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Shagor pecial Minikat (50kg)","1","Packet","sagar-rice","groceries","cooking-items","rice","3100","3320","0","","shagor-pecial-minikat-50kg-deshibazaarbd---20-1641382009-1641382009-61d58079ad066.webp","shagor-pecial-minikat-50kg-deshibazaarbd---20-1641382009-1641382009-61d58079ad066.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Mozammel Special Miniket Rice - 25Kg","1","Packet","mozammel-rice","groceries","cooking-items","rice","1550","1675","0","","mozammel-special-miniket-rice-25kg-deshibazaarbd---13-1641382007-1641382007-61d58077ae829.webp","mozammel-special-miniket-rice-25kg-deshibazaarbd---13-1641382007-1641382007-61d58077ae829.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Mozammel Special Miniket Rice - 50Kg","1","Packet","mozammel-rice","groceries","cooking-items","rice","3000","3250","0","","mozammel-special-miniket-rice-50kg-deshibazaarbd---14-1641382007-1641382007-61d58077f3277.webp","mozammel-special-miniket-rice-50kg-deshibazaarbd---14-1641382007-1641382007-61d58077f3277.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Mozammel Special Chinigura Rice 25Kg","1","Packet","mozammel-rice","groceries","cooking-items","rice","2250","2450","0","","mozammel-special-chinigura-rice-25kg-deshibazaarbd---11-1641382007-1641382007-61d5807723506.webp","mozammel-special-chinigura-rice-25kg-deshibazaarbd---11-1641382007-1641382007-61d5807723506.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Mozammel Special Chinigura Rice 50Kg","1","Packet","mozammel-rice","groceries","cooking-items","rice","4500","4720","0","","mozammel-special-chinigura-rice-50kg-deshibazaarbd---12-1641382007-1641382007-61d580776dedf.webp","mozammel-special-chinigura-rice-50kg-deshibazaarbd---12-1641382007-1641382007-61d580776dedf.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Dolphin Miniket Rice- 25kg","1","Packet","dolphin-rice","groceries","cooking-items","rice","1480","1620","0","","dolphin-miniket-rice-25kg-deshibazaarbd---3-1641382004-1641382004-61d58074bd2ab.webp","dolphin-miniket-rice-25kg-deshibazaarbd---3-1641382004-1641382004-61d58074bd2ab.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Dolphin Miniket Rice- 50kg","1","Packet","dolphin-rice","groceries","cooking-items","rice","2870","3000","0","","dolphin-miniket-rice-50kg-deshibazaarbd---4-1641382005-1641382005-61d580750edcd.webp","dolphin-miniket-rice-50kg-deshibazaarbd---4-1641382005-1641382005-61d580750edcd.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Paalki Nazirshail Rice Standard 25 kg","1","Packet","paalki-rice","groceries","cooking-items","rice","1650","1750","0","","paalki-nazirshail-rice-standard-25-kg-deshibazaarbd---15-1641382008-1641382008-61d5807840498.webp","paalki-nazirshail-rice-standard-25-kg-deshibazaarbd---15-1641382008-1641382008-61d5807840498.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
"mssumaiyarice","Paalki Nazirshail Rice Standard 50 kg","1","Packet","paalki-rice","groceries","cooking-items","rice","3200","3400","0","","paalki-nazirshail-rice-standard-50-kg-deshibazaarbd---16-1641382008-1641382008-61d580788d068.webp","paalki-nazirshail-rice-standard-50-kg-deshibazaarbd---16-1641382008-1641382008-61d580788d068.webp","","groceries,cooking-items,rice","5",,"","","active","1","100","","","","","","","",""
