"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"cardinalcareltd.","Sunflower Plus LED Bulb - 15 Watt -Bundle","Piece","12","sunflower-plus","home-&-decor","lighting","light-bulbs","2360","3600","0","","sunflower-plus-led-bulb-15-watt-bundle-deshibazaarbd---19-1641208961-1641208961-61d2dc81c687b.webp","sunflower-plus-led-bulb-15-watt-bundle-deshibazaarbd---19-1641208961-1641208961-61d2dc81c687b.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 15 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br /><br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1500 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 18 Watt -Bundle","Piece","12","sunflower-plus","home-&-decor","lighting","light-bulbs","2710","3720","0","","sunflower-plus-led-bulb-18-watt-bundle-deshibazaarbd---23-1641208962-1641208962-61d2dc82dff7e.webp","sunflower-plus-led-bulb-18-watt-bundle-deshibazaarbd---23-1641208962-1641208962-61d2dc82dff7e.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 18 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1800 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 5 Watt-1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","4100","7200","0","","sunflower-plus-led-bulb-5-watt-1-bundle-deshibazaarbd---7-1641208958-1641208958-61d2dc7e617de.webp","sunflower-plus-led-bulb-5-watt-1-bundle-deshibazaarbd---7-1641208958-1641208958-61d2dc7e617de.webp","","home-&-decor,lighting","5","","","","active","1","100","<p>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 5 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 500 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 7 Watt -1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","4800","8280","0","","sunflower-plus-led-bulb-7-watt-1-bundle-deshibazaarbd---9-1641208958-1641208958-61d2dc7ee1a0e.webp","sunflower-plus-led-bulb-7-watt-1-bundle-deshibazaarbd---9-1641208958-1641208958-61d2dc7ee1a0e.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 7 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 700 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 9 Watt -1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","5500","8460","0","","sunflower-plus-led-bulb-9-watt-1-bundle-deshibazaarbd---14-1641208960-1641208960-61d2dc80605ac.webp","sunflower-plus-led-bulb-9-watt-1-bundle-deshibazaarbd---14-1641208960-1641208960-61d2dc80605ac.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 9 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 900 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb -  12 Watt -1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","6650","10440","0","","sunflower-plus-led-bulb-12-watt-1-bundle-deshibazaarbd---2-1641208956-1641208957-61d2dc7d019dc.webp","sunflower-plus-led-bulb-12-watt-1-bundle-deshibazaarbd---2-1641208956-1641208957-61d2dc7d019dc.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 12 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1200 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 15 Watt -1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","6850","10800","0","","sunflower-plus-led-bulb-15-watt-1-bundle-deshibazaarbd---17-1641208961-1641208961-61d2dc813e59f.webp","sunflower-plus-led-bulb-15-watt-1-bundle-deshibazaarbd---17-1641208961-1641208961-61d2dc813e59f.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 15 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br /><br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1500 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 18 Watt -1 Bundle","Piece","36","sunflower-plus","home-&-decor","lighting","light-bulbs","7750","11160","0","","sunflower-plus-led-bulb-18-watt-1-bundle-deshibazaarbd---21-1641208962-1641208962-61d2dc825091f.webp","sunflower-plus-led-bulb-18-watt-1-bundle-deshibazaarbd---21-1641208962-1641208962-61d2dc825091f.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 18 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1800 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 5 Watt- 1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","5500","10000","0","","sunflower-plus-led-bulb-5-watt-1-carton-deshibazaarbd---5-1641208957-1641208957-61d2dc7dd04d8.webp","sunflower-plus-led-bulb-5-watt-1-carton-deshibazaarbd---5-1641208957-1641208957-61d2dc7dd04d8.webp","","home-&-decor,lighting","5","","","","active","1","100","<p>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 5 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 500 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 7 Watt -1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","6400","11500","0","","sunflower-plus-led-bulb-7-watt-1-carton-deshibazaarbd---10-1641208959-1641208959-61d2dc7f3d5f5.webp","sunflower-plus-led-bulb-7-watt-1-carton-deshibazaarbd---10-1641208959-1641208959-61d2dc7f3d5f5.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 7 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 700 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 9 Watt  -1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","7250","11750","0","","sunflower-plus-led-bulb-9-watt-1-carton-deshibazaarbd---13-1641208960-1641208960-61d2dc801a819.webp","sunflower-plus-led-bulb-9-watt-1-carton-deshibazaarbd---13-1641208960-1641208960-61d2dc801a819.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 9 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 900 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb -  12 Watt - 1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","8900","14500","0","","sunflower-plus-led-bulb-12-watt-1-carton-deshibazaarbd---1-1641208956-1641208956-61d2dc7cbdea7.webp","sunflower-plus-led-bulb-12-watt-1-carton-deshibazaarbd---1-1641208956-1641208956-61d2dc7cbdea7.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 12 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1200 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 15 Watt -1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","9100","15000","0","","sunflower-plus-led-bulb-15-watt-1-carton-deshibazaarbd---18-1641208961-1641208961-61d2dc8180bf5.webp","sunflower-plus-led-bulb-15-watt-1-carton-deshibazaarbd---18-1641208961-1641208961-61d2dc8180bf5.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 15 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br /><br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1500 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
"cardinalcareltd.","Sunflower Plus LED Bulb - 18 Watt -1 carton","Piece","50","sunflower-plus","home-&-decor","lighting","light-bulbs","10000","15500","0","","sunflower-plus-led-bulb-18-watt-1-carton-deshibazaarbd---22-1641208962-1641208962-61d2dc8296cb1.webp","sunflower-plus-led-bulb-18-watt-1-carton-deshibazaarbd---22-1641208962-1641208962-61d2dc8296cb1.webp","","home-&-decor,lighting","5","","","","active","1","100","<p><span>Product Name: SUN FLOWER PLUS LED Bulb.<br />Rated Power: 18 Watt.<br />Manufacturer: Gupta Info Indo Bangla Limited. <br />Products Basic Information:<br />Origin: China <br />Warranty: 2 Years.<br />Operating voltage: 220-265volt.<br />Driver: SMD.<br />CRI: 85.<br />Input Current Frequency: 50/60 Hz.<br />Usage: Indoor and outdoor.<br />IP Rating: IP54.<br />Lumen: 1800 lm.<br />Trademark: SUNFLOWER PLUS.<br />Material: Plastic &amp; Aluminum.<br />Base type: E-27 &amp; B-22.<br />Real Power: 5&plusmn;5%.<br />Power Factor: &gt;0.5.<br />Color Temperature: 6500k.<br />Energy consumption level: A++.<br /><br />Product Features: <br />Energy Saving Bulb<br />Environment Friendly<br />CFC Free<br />Life Time: 30000hrs<br />Beam Angle - Above 130 Degree<br />High Color Rendering Index<br />High Lumen Output<br />No Light Attenuation<br />Low Radiated Heat<br />Instantaneous Illumination</span></p>","","","","","","",""
