"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"jfenterprise","MI 5 Airbuds Redmi Bluetooth Airdots Bluetooth Earphone","Piece","1","mi","electronic-accessori","audio","","700","1000","0","","mi-5-airbuds-redmi-bluetooth-airdots-bluetooth-earphone-deshibazaarbd---40-1639475790-1639475790-61b86a4e01523.webp","mi-5-airbuds-redmi-bluetooth-airdots-bluetooth-earphone-deshibazaarbd---40-1639475790-1639475790-61b86a4e01523.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","TWS F9-5 Headphones Headsets","Piece","1","tws","electronic-accessori","audio","","800","1000","0","","tws-f9-5-headphones-headsets-deshibazaarbd---55-1639475790-1639475790-61b86a4edd986.webp","tws-f9-5-headphones-headsets-deshibazaarbd---55-1639475790-1639475790-61b86a4edd986.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Baseus Red Dot Mobile Game Scoring Tool Transparent-PUBG Trigger","Piece","1","un-categorized","electronic-accessori","audio","","350","450","0","","baseus-red-dot-mobile-game-scoring-tool-transparent-pubg-trigger-deshibazaarbd---19-1639475788-1639475788-61b86a4ca6cf9.webp","baseus-red-dot-mobile-game-scoring-tool-transparent-pubg-trigger-deshibazaarbd---19-1639475788-1639475788-61b86a4ca6cf9.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Remix RM 512 headphone Wired Music Headset RM-512 is lightning headphone","Piece","1","remix","electronic-accessori","audio","","200","300","0","","remix-rm-512-headphone-wired-music-headset-rm-512-is-lightning-headphone-deshibazaarbd---52-1639475790-1639475790-61b86a4eb134d.webp","remix-rm-512-headphone-wired-music-headset-rm-512-is-lightning-headphone-deshibazaarbd---52-1639475790-1639475790-61b86a4eb134d.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","AKG_Super Bass 3.5mm Jack Earphone","Piece","1","akg","electronic-accessori","audio","","150","250","0","","akg-super-bass-35mm-jack-earphone-deshibazaarbd---1-1639475787-1639475787-61b86a4b97b09.webp","akg-super-bass-35mm-jack-earphone-deshibazaarbd---1-1639475787-1639475787-61b86a4b97b09.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Rechargeable Mini Flashlight  Torch LED USB Portable Torch","Piece","1","un-categorized","electronic-accessori","audio","","300","400","0","","rechargeable-mini-flashlight-torch-led-usb-portable-torch-deshibazaarbd---50-1639475790-1639475790-61b86a4e91b6b.webp","rechargeable-mini-flashlight-torch-led-usb-portable-torch-deshibazaarbd---50-1639475790-1639475790-61b86a4e91b6b.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","QKZ DM10 In-Ear Earphone","Piece","1","un-categorized","electronic-accessori","audio","","360","400","0","","qkz-dm10-in-ear-earphone-deshibazaarbd---48-1639475790-1639475790-61b86a4e77ed2.webp","qkz-dm10-in-ear-earphone-deshibazaarbd---48-1639475790-1639475790-61b86a4e77ed2.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Plextone G800 Wired Gaming Headset & Microphone","Piece","1","un-categorized","electronic-accessori","audio","","1100","1300","0","","plextone-g800-wired-gaming-headset-microphone-deshibazaarbd---46-1639475790-1639475790-61b86a4e5c99b.webp","plextone-g800-wired-gaming-headset-microphone-deshibazaarbd---46-1639475790-1639475790-61b86a4e5c99b.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","QKZ DM9 Zinc Alloy HiFi Metal Earphones","Piece","1","un-categorized","electronic-accessori","audio","","490","520","0","","qkz-dm9-zinc-alloy-hifi-metal-earphones-deshibazaarbd---47-1639475790-1639475790-61b86a4e6a5b0.webp","qkz-dm9-zinc-alloy-hifi-metal-earphones-deshibazaarbd---47-1639475790-1639475790-61b86a4e6a5b0.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","AWEI T35 True Wireless Earbuds with Wireless Charging Case","Piece","1","awei","electronic-accessori","audio","","1500","1800","0","","awei-t35-true-wireless-earbuds-with-wireless-charging-case-deshibazaarbd---11-1639475788-1639475788-61b86a4c2cdfe.webp","awei-t35-true-wireless-earbuds-with-wireless-charging-case-deshibazaarbd---11-1639475788-1639475788-61b86a4c2cdfe.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Awei T12P TWS dual driver earbuds wireless in ear Bluetooth earphone","Piece","1","awei","electronic-accessori","audio","","1450","1700","0","","awei-t12p-tws-dual-driver-earbuds-wireless-in-ear-bluetooth-earphone-deshibazaarbd---6-1639475787-1639475787-61b86a4bde21b.webp","awei-t12p-tws-dual-driver-earbuds-wireless-in-ear-bluetooth-earphone-deshibazaarbd---6-1639475787-1639475787-61b86a4bde21b.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","AWEI TWS T28P True Wireless Earbuds","Piece","1","awei","electronic-accessori","audio","","1450","1800","0","","awei-tws-t28p-true-wireless-earbuds-deshibazaarbd---14-1639475788-1639475788-61b86a4c5d2eb.webp","awei-tws-t28p-true-wireless-earbuds-deshibazaarbd---14-1639475788-1639475788-61b86a4c5d2eb.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","AweiI A780BL Bluetooth Stereo Headphones","Piece","1","awei","electronic-accessori","audio","","1600","1800","0","","aweii-a780bl-bluetooth-stereo-headphones-deshibazaarbd---15-1639475788-1639475788-61b86a4c6e3a0.webp","aweii-a780bl-bluetooth-stereo-headphones-deshibazaarbd---15-1639475788-1639475788-61b86a4c6e3a0.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Awei A770BL Sport Wireless Stereo Foldable Headset Bluetooth Gaming Headphone With Mic","Piece","1","awei","electronic-accessori","audio","","1550","1700","0","","awei-a770bl-sport-wireless-stereo-foldable-headset-bluetooth-gaming-headphone-with-mic-deshibazaarbd---4-1639475787-1639475787-61b86a4bc3507.webp","awei-a770bl-sport-wireless-stereo-foldable-headset-bluetooth-gaming-headphone-with-mic-deshibazaarbd---4-1639475787-1639475787-61b86a4bc3507.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Awei A 799bl Wireless Bluetooth Pubg Gaming Headphone","Piece","1","awei","electronic-accessori","audio","","1900","2300","0","","awei-a-799bl-wireless-bluetooth-pubg-gaming-headphone-deshibazaarbd---2-1639475787-1639475787-61b86a4ba72f0.webp","awei-a-799bl-wireless-bluetooth-pubg-gaming-headphone-deshibazaarbd---2-1639475787-1639475787-61b86a4ba72f0.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Awei A800 Bluetooth Headset A800Bl","Piece","1","awei","electronic-accessori","audio","","1450","1600","0","","awei-a800-bluetooth-headset-a800bl-deshibazaarbd---5-1639475787-1639475787-61b86a4bd0b10.webp","awei-a800-bluetooth-headset-a800bl-deshibazaarbd---5-1639475787-1639475787-61b86a4bd0b10.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Lenovo HE05 Bluetooth Headphones Wireless Headsets Sport","Piece","1","lenovo","electronic-accessori","audio","","500","700","0","","lenovo-he05-bluetooth-headphones-wireless-headsets-sport-deshibazaarbd---34-1639475789-1639475789-61b86a4d957cd.webp","lenovo-he05-bluetooth-headphones-wireless-headsets-sport-deshibazaarbd---34-1639475789-1639475789-61b86a4d957cd.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
"jfenterprise","Lenovo HE05x Sports Magnetic Wireless Earphones - Black","Piece","1","lenovo","electronic-accessori","audio","","550","750","0","","lenovo-he05x-sports-magnetic-wireless-earphones-black-deshibazaarbd---35-1639475789-1639475789-61b86a4dab274.webp","lenovo-he05x-sports-magnetic-wireless-earphones-black-deshibazaarbd---35-1639475789-1639475789-61b86a4dab274.webp","","electronic-accessori,audio","5","","","10080","active","1","20","","","","","","","",""
