"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"sevendaysnotes","Wheatfield with Crows Notebook SN201903105","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","wheatfield-with-crows-notebook-sn201903105-deshibazaarbd---682-1639565059.jpg","wheatfield-with-crows-notebook-sn201903105-deshibazaarbd---682-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","wheatfield-with-crows-notebook-sn201903105-2-deshibazaarbd---681-1639565059.jpg","wheatfield-with-crows-notebook-sn201903105-1-deshibazaarbd---680-1639565059.jpg","","","",""
"sevendaysnotes","Starry Night & Wheatfield with Crows Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","199","240","0","","starry-night-wheatfield-with-crows-notebook-deshibazaarbd---611-1639565059.jpg","starry-night-wheatfield-with-crows-notebook-deshibazaarbd---611-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","starry-night-wheatfield-with-crows-notebook-2-deshibazaarbd---610-1639565059.jpg","starry-night-wheatfield-with-crows-notebook-1-deshibazaarbd---609-1639565059.jpg","","","",""
"sevendaysnotes","Starry Night & Night Café Notebook SN201903104 & SN201909119","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","199","240","0","","starry-night-night-cafe-notebook-sn201903104-sn201909119-deshibazaarbd---608-1639565059.jpg","starry-night-night-cafe-notebook-sn201903104-sn201909119-deshibazaarbd---608-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","starry-night-night-cafe-notebook-sn201903104-sn201909119-2-deshibazaarbd---607-1639565059.jpg","starry-night-night-cafe-notebook-sn201903104-sn201909119-1-deshibazaarbd---606-1639565059.jpg","","","",""
"sevendaysnotes","Night Café & Wheatfield with Crows Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","199","240","0","","night-cafe-wheatfield-with-crows-notebook-deshibazaarbd---410-1639565059.jpg","night-cafe-wheatfield-with-crows-notebook-deshibazaarbd---410-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","night-cafe-wheatfield-with-crows-notebook-2-deshibazaarbd---409-1639565059.jpg","night-cafe-wheatfield-with-crows-notebook-1-deshibazaarbd---408-1639565059.jpg","","","",""
"sevendaysnotes","Van Gogh Series Starry Night Night Café & Wheatfield with Crows Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","299","360","0","","van-gogh-series-starry-night-night-cafe-wheatfield-with-crows-notebook-deshibazaarbd---679-1639565059.jpg","van-gogh-series-starry-night-night-cafe-wheatfield-with-crows-notebook-deshibazaarbd---679-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","van-gogh-series-starry-night-night-cafe-wheatfield-with-crows-notebook-2-deshibazaarbd---678-1639565059.jpg","van-gogh-series-starry-night-night-cafe-wheatfield-with-crows-notebook-1-deshibazaarbd---677-1639565059.jpg","","","",""
"sevendaysnotes","Happy Birthday Notebook with Trendy Badge SN20191211","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","happy-birthday-notebook-with-trendy-badge-sn20191211-deshibazaarbd---304-1639565059.jpg","happy-birthday-notebook-with-trendy-badge-sn20191211-deshibazaarbd---304-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","happy-birthday-notebook-with-trendy-badge-sn20191211-2-deshibazaarbd---303-1639565059.jpg","happy-birthday-notebook-with-trendy-badge-sn20191211-1-deshibazaarbd---302-1639565059.jpg","","","",""
"sevendaysnotes","Dhaka Notebook SN202008122","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","dhaka-notebook-sn202008122-deshibazaarbd---227-1639565059.jpg","dhaka-notebook-sn202008122-deshibazaarbd---227-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","dhaka-notebook-sn202008122-2-deshibazaarbd---226-1639565059.jpg","dhaka-notebook-sn202008122-1-deshibazaarbd---225-1639565059.jpg","","","",""
"sevendaysnotes","Dhaka Notebook with Badge SN202008122","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","dhaka-notebook-with-badge-sn202008122-deshibazaarbd---230-1639565059.jpg","dhaka-notebook-with-badge-sn202008122-deshibazaarbd---230-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","dhaka-notebook-with-badge-sn202008122-2-deshibazaarbd---229-1639565059.jpg","dhaka-notebook-with-badge-sn202008122-1-deshibazaarbd---228-1639565059.jpg","","","",""
"sevendaysnotes","Ronge Vora Baishakh Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","ronge-vora-baishakh-notebook-deshibazaarbd---529-1639565059.jpg","ronge-vora-baishakh-notebook-deshibazaarbd---529-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","ronge-vora-baishakh-notebook-2-deshibazaarbd---528-1639565059.jpg","ronge-vora-baishakh-notebook-1-deshibazaarbd---527-1639565059.jpg","","","",""
"sevendaysnotes","Shuvo Nabobarsho Mukhosh Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","shuvo-nabobarsho-mukhosh-notebook-deshibazaarbd---574-1639565059.jpg","shuvo-nabobarsho-mukhosh-notebook-deshibazaarbd---574-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","shuvo-nabobarsho-mukhosh-notebook-2-deshibazaarbd---573-1639565059.jpg","shuvo-nabobarsho-mukhosh-notebook-1-deshibazaarbd---572-1639565059.jpg","","","",""
"sevendaysnotes","Shuvo Noboborsho Red Colour Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","83","100","0","","shuvo-noboborsho-red-colour-notebook-deshibazaarbd---584-1639565059.jpg","shuvo-noboborsho-red-colour-notebook-deshibazaarbd---584-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","shuvo-noboborsho-red-colour-notebook-2-deshibazaarbd---583-1639565059.jpg","shuvo-noboborsho-red-colour-notebook-1-deshibazaarbd---582-1639565059.jpg","","","",""
"sevendaysnotes","Shuvo Noboborsho Orange Colour Notebook SN201903201","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","83","100","0","","shuvo-noboborsho-orange-colour-notebook-sn201903201-deshibazaarbd---578-1639565059.jpg","shuvo-noboborsho-orange-colour-notebook-sn201903201-deshibazaarbd---578-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","shuvo-noboborsho-orange-colour-notebook-sn201903201-1-deshibazaarbd---577-1639565059.jpg","","","","",""
"sevendaysnotes","Shuvo Noboborsho Red Colour Spiral Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","108","130","0","","shuvo-noboborsho-red-colour-spiral-notebook-deshibazaarbd---587-1639565059.jpg","shuvo-noboborsho-red-colour-spiral-notebook-deshibazaarbd---587-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","shuvo-noboborsho-red-colour-spiral-notebook-2-deshibazaarbd---586-1639565059.jpg","shuvo-noboborsho-red-colour-spiral-notebook-1-deshibazaarbd---585-1639565059.jpg","","","",""
"sevendaysnotes","Shuvo Noboborsho Orange Colour Spiral Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","108","130","0","","shuvo-noboborsho-orange-colour-spiral-notebook-deshibazaarbd---581-1639565059.jpg","shuvo-noboborsho-orange-colour-spiral-notebook-deshibazaarbd---581-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","shuvo-noboborsho-orange-colour-spiral-notebook-2-deshibazaarbd---580-1639565059.jpg","shuvo-noboborsho-orange-colour-spiral-notebook-1-deshibazaarbd---579-1639565059.jpg","","","",""
"sevendaysnotes","May Day Notebook SN201903201","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","83","100","0","","may-day-notebook-sn201903201-deshibazaarbd---350-1639565059.jpg","may-day-notebook-sn201903201-deshibazaarbd---350-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","may-day-notebook-sn201903201-2-deshibazaarbd---349-1639565059.jpg","may-day-notebook-sn201903201-1-deshibazaarbd---348-1639565059.jpg","","","",""
"sevendaysnotes","Sharod Shuveccha Notebook SN201909116","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","sharod-shuveccha-notebook-sn201909116-deshibazaarbd---565-1639565059.jpg","sharod-shuveccha-notebook-sn201909116-deshibazaarbd---565-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","sharod-shuveccha-notebook-sn201909116-2-deshibazaarbd---564-1639565059.jpg","sharod-shuveccha-notebook-sn201909116-1-deshibazaarbd---563-1639565059.jpg","","","",""
"sevendaysnotes","Sharod Suvechha Notebook with Badge SN202010123","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","sharod-suvechha-notebook-with-badge-sn202010123-deshibazaarbd---568-1639565059.jpg","sharod-suvechha-notebook-with-badge-sn202010123-deshibazaarbd---568-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","sharod-suvechha-notebook-with-badge-sn202010123-2-deshibazaarbd---567-1639565059.jpg","sharod-suvechha-notebook-with-badge-sn202010123-1-deshibazaarbd---566-1639565059.jpg","","","",""
"sevendaysnotes","Sharod Shuveccha Notebook & Sharod Suvechha Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","224","270","0","","sharod-shuveccha-notebook-sharod-suvechha-notebook-deshibazaarbd---562-1639565059.jpg","sharod-shuveccha-notebook-sharod-suvechha-notebook-deshibazaarbd---562-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","sharod-shuveccha-notebook-sharod-suvechha-notebook-2-deshibazaarbd---561-1639565059.jpg","sharod-shuveccha-notebook-sharod-suvechha-notebook-1-deshibazaarbd---560-1639565059.jpg","","","",""
"sevendaysnotes","Raw.Real Notebook SN201904115","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","rawreal-notebook-sn201904115-deshibazaarbd---522-1639565059.jpg","rawreal-notebook-sn201904115-deshibazaarbd---522-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","rawreal-notebook-sn201904115-2-deshibazaarbd---521-1639565059.jpg","rawreal-notebook-sn201904115-1-deshibazaarbd---520-1639565059.jpg","","","",""
"sevendaysnotes","Raw.Real Notebook with Pen SN201904115","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","rawreal-notebook-with-pen-sn201904115-deshibazaarbd---525-1639565059.jpg","rawreal-notebook-with-pen-sn201904115-deshibazaarbd---525-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","rawreal-notebook-with-pen-sn201904115-2-deshibazaarbd---524-1639565059.jpg","rawreal-notebook-with-pen-sn201904115-1-deshibazaarbd---523-1639565059.jpg","","","",""
"sevendaysnotes","Winter is Coming Notebook SN20191120","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","winter-is-coming-notebook-sn20191120-deshibazaarbd---694-1639565059.jpg","winter-is-coming-notebook-sn20191120-deshibazaarbd---694-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","winter-is-coming-notebook-sn20191120-2-deshibazaarbd---693-1639565059.jpg","winter-is-coming-notebook-sn20191120-1-deshibazaarbd---692-1639565059.jpg","","","",""
"sevendaysnotes","New Year 2020 Notebook SN20191210","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","new-year-2020-notebook-sn20191210-deshibazaarbd---378-1639565059.jpg","new-year-2020-notebook-sn20191210-deshibazaarbd---378-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","new-year-2020-notebook-sn20191210-2-deshibazaarbd---377-1639565059.jpg","new-year-2020-notebook-sn20191210-1-deshibazaarbd---376-1639565059.jpg","","","",""
"sevendaysnotes","Memo Book White Double-O Ring Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","memo-book-white-double-o-ring-notebook-deshibazaarbd---362-1639565059.jpg","memo-book-white-double-o-ring-notebook-deshibazaarbd---362-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","memo-book-white-double-o-ring-notebook-2-deshibazaarbd---361-1639565059.jpg","memo-book-white-double-o-ring-notebook-1-deshibazaarbd---360-1639565059.jpg","","","",""
"sevendaysnotes","Memo Book Silver Double-O Ring Notebooks","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","memo-book-silver-double-o-ring-notebooks-deshibazaarbd---359-1639565059.jpg","memo-book-silver-double-o-ring-notebooks-deshibazaarbd---359-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","memo-book-silver-double-o-ring-notebooks-2-deshibazaarbd---358-1639565059.jpg","memo-book-silver-double-o-ring-notebooks-1-deshibazaarbd---357-1639565059.jpg","","","",""
"sevendaysnotes","Memo Book Black Double-O Ring Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","100","120","0","","memo-book-black-double-o-ring-notebook-deshibazaarbd---356-1639565059.jpg","memo-book-black-double-o-ring-notebook-deshibazaarbd---356-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","memo-book-black-double-o-ring-notebook-2-deshibazaarbd---355-1639565059.jpg","memo-book-black-double-o-ring-notebook-1-deshibazaarbd---354-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","62","75","0","","pocket-series-black-notebook-deshibazaarbd---474-1639565059.jpg","pocket-series-black-notebook-deshibazaarbd---474-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-notebook-2-deshibazaarbd---473-1639565059.jpg","pocket-series-black-notebook-1-deshibazaarbd---472-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series White Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","62","75","0","","pocket-series-white-notebook-deshibazaarbd---513-1639565059.jpg","pocket-series-white-notebook-deshibazaarbd---513-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-white-notebook-2-deshibazaarbd---512-1639565059.jpg","pocket-series-white-notebook-1-deshibazaarbd---511-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Kraft Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","62","75","0","","pocket-series-kraft-notebook-deshibazaarbd---498-1639565059.jpg","pocket-series-kraft-notebook-deshibazaarbd---498-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-kraft-notebook-2-deshibazaarbd---497-1639565059.jpg","pocket-series-kraft-notebook-1-deshibazaarbd---496-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Gray Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","62","75","0","","pocket-series-gray-notebook-deshibazaarbd---492-1639565059.jpg","pocket-series-gray-notebook-deshibazaarbd---492-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-gray-notebook-2-deshibazaarbd---491-1639565059.jpg","pocket-series-gray-notebook-1-deshibazaarbd---490-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black & White Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-black-white-notebook-2-pack-deshibazaarbd---468-1639565059.jpg","pocket-series-black-white-notebook-2-pack-deshibazaarbd---468-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-white-notebook-2-pack-2-deshibazaarbd---467-1639565059.jpg","pocket-series-black-white-notebook-2-pack-1-deshibazaarbd---466-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black & Kraft Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-black-kraft-notebook-2-pack-deshibazaarbd---465-1639565059.jpg","pocket-series-black-kraft-notebook-2-pack-deshibazaarbd---465-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-kraft-notebook-2-pack-2-deshibazaarbd---464-1639565059.jpg","pocket-series-black-kraft-notebook-2-pack-1-deshibazaarbd---463-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black & Gray Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-black-gray-notebook-2-pack-deshibazaarbd---462-1639565059.jpg","pocket-series-black-gray-notebook-2-pack-deshibazaarbd---462-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-gray-notebook-2-pack-2-deshibazaarbd---461-1639565059.jpg","pocket-series-black-gray-notebook-2-pack-1-deshibazaarbd---460-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series White & Kraft Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-white-kraft-notebook-2-pack-deshibazaarbd---507-1639565059.jpg","pocket-series-white-kraft-notebook-2-pack-deshibazaarbd---507-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-white-kraft-notebook-2-pack-2-deshibazaarbd---506-1639565059.jpg","pocket-series-white-kraft-notebook-2-pack-1-deshibazaarbd---505-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series White & Gray Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-white-gray-notebook-2-pack-deshibazaarbd---504-1639565059.jpg","pocket-series-white-gray-notebook-2-pack-deshibazaarbd---504-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-white-gray-notebook-2-pack-2-deshibazaarbd---503-1639565059.jpg","pocket-series-white-gray-notebook-2-pack-1-deshibazaarbd---502-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Kraft & Gray Notebook 2-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","pocket-series-kraft-gray-notebook-2-pack-deshibazaarbd---495-1639565059.jpg","pocket-series-kraft-gray-notebook-2-pack-deshibazaarbd---495-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-kraft-gray-notebook-2-pack-2-deshibazaarbd---494-1639565059.jpg","pocket-series-kraft-gray-notebook-2-pack-1-deshibazaarbd---493-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black White & Gray Notebook 3-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","187","225","0","","pocket-series-black-white-gray-notebook-3-pack-deshibazaarbd---477-1639565059.jpg","pocket-series-black-white-gray-notebook-3-pack-deshibazaarbd---477-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-white-gray-notebook-3-pack-2-deshibazaarbd---476-1639565059.jpg","pocket-series-black-white-gray-notebook-3-pack-1-deshibazaarbd---475-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black White & Kraft Notebook 3-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","187","225","0","","pocket-series-black-white-kraft-notebook-3-pack-deshibazaarbd---480-1639565059.jpg","pocket-series-black-white-kraft-notebook-3-pack-deshibazaarbd---480-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-white-kraft-notebook-3-pack-2-deshibazaarbd---479-1639565059.jpg","pocket-series-black-white-kraft-notebook-3-pack-1-deshibazaarbd---478-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series White Gray & Kraft Notebook 3-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","187","225","0","","pocket-series-white-gray-kraft-notebook-3-pack-deshibazaarbd---510-1639565059.jpg","pocket-series-white-gray-kraft-notebook-3-pack-deshibazaarbd---510-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-white-gray-kraft-notebook-3-pack-2-deshibazaarbd---509-1639565059.jpg","pocket-series-white-gray-kraft-notebook-3-pack-1-deshibazaarbd---508-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black Gray & Kraft Notebook 3-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","187","225","0","","pocket-series-black-gray-kraft-notebook-3-pack-deshibazaarbd---471-1639565059.jpg","pocket-series-black-gray-kraft-notebook-3-pack-deshibazaarbd---471-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-gray-kraft-notebook-3-pack-2-deshibazaarbd---470-1639565059.jpg","pocket-series-black-gray-kraft-notebook-3-pack-1-deshibazaarbd---469-1639565059.jpg","","","",""
"sevendaysnotes","Pocket Series Black White Kraft & Grey Notebook 4-Pack","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","199","240","0","","pocket-series-black-white-kraft-grey-notebook-4-pack-deshibazaarbd---483-1639565059.jpg","pocket-series-black-white-kraft-grey-notebook-4-pack-deshibazaarbd---483-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","pocket-series-black-white-kraft-grey-notebook-4-pack-2-deshibazaarbd---482-1639565059.jpg","pocket-series-black-white-kraft-grey-notebook-4-pack-1-deshibazaarbd---481-1639565059.jpg","","","",""
"sevendaysnotes","Vagabond Kraft Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","vagabond-kraft-notebook-deshibazaarbd---673-1639565059.jpg","vagabond-kraft-notebook-deshibazaarbd---673-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","vagabond-kraft-notebook-2-deshibazaarbd---672-1639565059.jpg","vagabond-kraft-notebook-1-deshibazaarbd---671-1639565059.jpg","","","",""
"sevendaysnotes","Vagabond Gray Notebook","Piece","1","deshi-bazaar-book's-collections","home-&-decor","media,-music-and-books","","125","150","0","","vagabond-gray-notebook-deshibazaarbd---670-1639565059.jpg","vagabond-gray-notebook-deshibazaarbd---670-1639565059.jpg","","home-&-decor,home-&-decor","10","","","10080","active","1","100","","","vagabond-gray-notebook-2-deshibazaarbd---669-1639565059.jpg","vagabond-gray-notebook-1-deshibazaarbd---668-1639565059.jpg","","","",""
