"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"aqualifeengineering","Eureka  Classic Water Purifier","Piece","1","eureka","home-appliances","Water-Purifiers-&-Filters","","8,500","13500","0","","eureka-classic-water-purifier-deshibazaarbd---10-1639401459-1639401459-61b747f340dcf.webp","eureka-classic-water-purifier-deshibazaarbd---10-1639401459-1639401459-61b747f340dcf.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Aqua Pro A6 Water Purifier","Piece","1","aqua-pro","home-appliances","Water-Purifiers-&-Filters","","9990","13500","0","","aqua-pro-a6-water-purifier-deshibazaarbd---4-1639401458-1639401458-61b747f2ddbca.webp","aqua-pro-a6-water-purifier-deshibazaarbd---4-1639401458-1639401458-61b747f2ddbca.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Heron G-7  Water Purifier","Piece","1","heron","home-appliances","Water-Purifiers-&-Filters","","10500","13500","0","","heron-g-7-water-purifier-deshibazaarbd---12-1639401459-1639401459-61b747f35d66c.webp","heron-g-7-water-purifier-deshibazaarbd---12-1639401459-1639401459-61b747f35d66c.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","New Aqua Smart Water Purifier","Piece","1","aqua-life","home-appliances","Water-Purifiers-&-Filters","","12500","13500","0","","new-aqua-smart-water-purifier-deshibazaarbd---23-1639401460-1639401460-61b747f40d347.webp","new-aqua-smart-water-purifier-deshibazaarbd---23-1639401460-1639401460-61b747f40d347.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Easy Pure EX75 Water Purifier","Piece","1","easy-pure","home-appliances","Water-Purifiers-&-Filters","","11500","13500","0","","easy-pure-ex75-water-purifier-deshibazaarbd---8-1639401459-1639401459-61b747f324307.webp","easy-pure-ex75-water-purifier-deshibazaarbd---8-1639401459-1639401459-61b747f324307.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Aqua Grand+ Water Purifier","Piece","1","heron","home-appliances","Water-Purifiers-&-Filters","","12500","13500","0","","aqua-grand-water-purifier-deshibazaarbd---2-1639401458-1639401458-61b747f2bf3b1.webp","aqua-grand-water-purifier-deshibazaarbd---2-1639401458-1639401458-61b747f2bf3b1.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","HERON GOLD GRO 075","Piece","1","crystal-water","home-appliances","Water-Purifiers-&-Filters","","10990","13500","0","","heron-gold-gro-075-deshibazaarbd---13-1639401459-1639401459-61b747f36da55.webp","heron-gold-gro-075-deshibazaarbd---13-1639401459-1639401459-61b747f36da55.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Crystal Water 7 Stage Wall hanging","Piece","1","rio-max","home-appliances","Water-Purifiers-&-Filters","","10500","13500","0","","crystal-water-7-stage-wall-hanging-deshibazaarbd---6-1639401459-1639401459-61b747f308d5b.webp","crystal-water-7-stage-wall-hanging-deshibazaarbd---6-1639401459-1639401459-61b747f308d5b.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Rio Max Hot & Normal Ro Water Purifier","Piece","1","rio-max","home-appliances","Water-Purifiers-&-Filters","","12500","13500","0","","rio-max-hot-normal-ro-water-purifier-deshibazaarbd---24-1639401460-1639401460-61b747f41c9c2.webp","rio-max-hot-normal-ro-water-purifier-deshibazaarbd---24-1639401460-1639401460-61b747f41c9c2.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
"aqualifeengineering","Rio Plus Hot-Cool-Normal RO Purifier Water","Piece","1","aqua-grand","home-appliances","Water-Purifiers-&-Filters","","15500","13500","0","","rio-plus-hot-cool-normal-ro-purifier-water-deshibazaarbd---25-1639401460-1639401460-61b747f42a9cb.webp","rio-plus-hot-cool-normal-ro-purifier-water-deshibazaarbd---25-1639401460-1639401460-61b747f42a9cb.webp","","home-appliances,Water-Purifiers-&-Filters","10","","","10080","active","1","100","","","","","","","",""
